129790_at,1728_at,22881_at,341_at,4935_at,5243_at,5253_at,5580_at,63898_at,79668_at,label
8.06,7.55,6.75,6.52,3.93,3.66,8.50,3.89,4.51,6.23,0.00
6.30,12.56,7.02,6.77,3.98,3.99,8.55,6.05,6.68,6.53,0.00
7.37,12.82,3.96,8.38,3.91,3.73,8.17,8.14,7.25,5.92,1.00
6.91,8.95,4.91,6.47,4.82,3.90,8.06,6.55,6.53,5.59,0.00
5.82,12.69,4.09,5.14,4.16,3.94,8.14,3.95,7.70,6.18,1.00
7.16,4.79,6.76,7.79,3.73,4.43,8.14,6.21,4.79,6.69,0.00
6.48,7.64,4.77,5.14,3.77,5.78,8.13,5.59,7.32,6.18,0.00
8.40,6.95,6.57,7.81,4.26,12.21,8.36,6.52,7.18,4.14,0.00
8.19,12.32,7.33,7.63,6.77,3.81,8.35,7.18,7.78,7.60,0.00
6.40,6.32,6.39,6.08,4.07,4.09,7.55,8.86,5.00,7.22,0.00
5.36,11.78,5.20,6.70,4.00,9.34,8.41,5.90,7.15,6.81,0.00
6.72,7.12,3.85,6.25,4.09,4.21,8.45,4.89,4.61,5.89,0.00
7.29,11.88,6.97,4.94,3.83,3.68,9.64,6.54,5.57,3.95,0.00
6.53,12.72,3.90,5.50,3.92,7.17,8.26,7.68,6.56,7.40,1.00
7.43,11.27,4.12,9.37,5.80,4.65,7.54,7.38,7.76,5.50,0.00
5.83,11.27,4.14,8.14,3.53,3.95,7.99,7.07,7.40,7.27,1.00
6.60,13.00,4.54,6.89,3.80,3.83,7.95,6.95,7.50,5.97,1.00
6.26,11.78,4.33,9.21,3.80,6.14,8.14,6.99,6.15,7.76,1.00
6.86,11.11,4.56,8.02,4.28,3.81,6.91,6.42,7.47,6.01,0.00
6.28,13.18,3.80,6.77,4.55,4.06,8.22,5.89,8.02,6.56,1.00
6.51,11.59,6.54,5.83,4.27,4.13,7.82,6.93,5.32,4.50,0.00
6.20,12.33,4.25,6.65,6.34,9.14,7.99,8.04,6.78,4.32,0.00
5.71,13.63,3.82,6.72,3.89,3.92,7.95,6.46,7.12,5.27,0.00
7.68,8.75,7.28,9.37,4.11,4.12,7.99,4.33,4.87,5.87,0.00
6.60,12.92,4.21,10.93,3.86,3.93,8.77,7.04,8.03,5.17,1.00
6.99,10.94,6.59,9.17,4.15,3.95,8.22,5.97,4.90,5.04,1.00
6.16,11.71,4.37,7.05,3.96,3.73,8.33,7.97,7.10,4.79,1.00
