116372_at,1266_at,1528_at,219285_at,22835_at,26751_at,340277_at,3598_at,4507_at,4600_at,5152_at,5266_at,55900_at,6304_at,64426_at,7162_at,7164_at,84302_at,8743_at,9353_at,label
4.93,11.55,9.23,5.51,7.95,9.11,7.96,6.21,6.93,5.06,5.35,4.09,8.81,9.07,7.12,11.73,4.97,7.77,3.72,9.75,1.00
5.22,11.07,8.32,5.13,9.20,7.75,6.70,5.95,6.35,4.66,5.70,4.97,9.55,6.08,7.53,9.80,12.39,6.59,4.71,6.29,0.00
4.39,10.55,9.83,4.02,8.65,9.56,8.02,3.65,7.16,4.92,7.12,4.22,8.97,4.23,7.27,9.99,12.66,4.84,6.60,4.91,0.00
9.06,10.97,9.46,4.12,7.74,7.28,9.88,4.72,8.04,4.79,4.44,8.63,7.83,3.76,6.58,9.79,10.30,4.72,3.97,8.65,0.00
4.15,10.69,10.56,4.28,6.96,10.72,5.49,4.05,7.82,6.37,3.83,4.17,8.06,6.13,6.76,8.26,7.51,4.32,10.44,4.15,0.00
4.65,4.06,10.46,4.20,6.93,7.53,7.43,4.37,7.14,4.99,7.27,3.88,7.73,8.47,8.99,4.45,5.71,4.17,5.61,4.28,1.00
4.19,4.54,8.56,5.91,6.88,8.60,5.10,3.92,4.60,8.97,3.90,4.56,4.21,8.66,8.65,4.99,5.80,5.25,6.47,4.62,1.00
5.73,10.40,9.50,4.03,5.03,8.50,5.40,3.55,10.40,5.52,6.39,4.48,7.77,9.68,8.66,9.54,11.82,8.25,9.95,5.10,0.00
4.06,4.40,4.89,7.59,5.02,7.63,4.57,3.57,4.50,7.15,4.04,4.36,9.21,8.53,8.65,5.24,6.84,8.05,8.44,4.79,1.00
4.08,9.61,10.45,4.52,8.89,8.18,8.73,4.48,7.63,10.37,3.88,4.29,10.05,11.53,7.56,4.68,5.24,5.00,4.07,4.35,0.00
7.44,11.08,10.98,7.61,8.35,8.89,6.96,6.14,4.26,8.18,4.94,5.67,9.19,5.73,7.00,6.36,6.72,4.35,5.18,7.31,0.00
10.02,11.16,11.19,8.42,7.72,8.47,5.39,4.01,7.00,9.02,3.82,4.40,9.31,4.10,6.74,8.80,4.91,7.14,4.62,8.69,0.00
6.77,12.12,10.06,7.28,7.88,8.30,9.07,11.75,7.07,8.95,4.02,4.88,8.95,4.22,8.77,12.00,10.91,5.80,6.94,4.22,0.00
8.22,10.40,11.15,6.13,4.66,5.84,5.51,4.21,6.60,5.39,5.26,4.40,8.64,7.32,8.41,11.13,11.91,8.62,11.31,4.64,0.00
3.98,9.77,8.41,4.09,8.99,8.82,6.05,4.37,6.82,4.59,5.66,4.22,9.00,4.36,6.79,11.36,5.21,6.37,4.07,11.49,1.00
4.17,4.35,10.24,5.93,8.73,9.19,5.77,4.13,7.51,10.37,3.99,4.21,6.88,8.44,7.50,4.92,4.80,4.48,5.22,4.42,0.00
9.05,11.22,6.97,4.11,6.19,7.48,6.63,12.00,7.54,9.46,4.84,4.22,9.11,5.48,7.55,5.14,8.24,7.76,3.88,4.21,0.00
3.73,8.75,11.10,4.13,9.11,11.07,6.97,3.90,5.84,5.42,5.51,4.27,9.38,3.90,9.57,12.23,11.28,3.99,6.70,4.38,0.00
4.54,10.93,9.53,5.05,8.35,5.38,5.98,13.66,4.62,5.28,4.36,4.80,5.86,5.51,7.52,8.58,5.67,6.12,3.79,4.72,0.00
3.96,10.09,9.44,3.65,7.54,11.45,5.25,10.28,4.03,10.09,5.56,3.87,9.40,7.28,8.91,7.18,9.98,4.58,4.10,4.86,1.00
6.72,10.41,10.97,7.10,6.98,10.32,5.36,4.96,8.18,4.55,6.50,4.23,9.40,9.39,7.38,10.44,9.55,6.77,11.74,4.66,1.00
10.11,10.05,9.60,6.86,7.89,9.06,5.67,5.04,6.93,9.84,3.90,4.29,9.75,9.15,6.77,10.53,4.84,6.25,3.94,8.79,0.00
8.78,12.60,4.01,4.53,6.88,9.07,5.29,3.69,6.60,5.40,3.54,4.19,8.64,7.94,8.28,5.04,5.24,7.02,4.08,6.45,1.00
4.05,10.63,11.02,5.76,8.75,11.95,6.09,3.97,6.49,5.71,4.31,4.13,9.24,6.75,9.06,9.32,11.37,4.42,8.09,4.26,0.00
