121227_at,1278_at,158471_at,23312_at,2620_at,285016_at,3223_at,3303_at,330_at,340061_at,3514_at,375061_at,3848_at,388507_at,440498_at,4753_at,51313_at,55286_at,57415_at,6318_at,7699_at,7764_at,80183_at,83937_at,8531_at,871_at,9022_at,9143_at,94121_at,9760_at,label
7.20,4.19,4.44,6.68,4.16,3.71,7.63,12.60,11.25,8.29,7.27,7.48,3.78,7.74,4.25,4.17,5.68,4.46,4.73,3.53,8.33,9.43,3.97,4.90,11.74,6.19,4.18,8.92,3.81,8.09,0.00
4.01,4.43,6.50,9.16,4.15,3.83,5.10,4.57,7.96,8.36,5.99,7.13,7.49,5.88,3.97,4.60,4.01,4.77,4.39,3.82,8.56,10.91,9.33,7.39,11.79,5.04,4.61,5.32,3.80,9.16,1.00
3.80,4.09,5.60,10.09,3.99,3.67,4.36,11.10,5.57,10.79,6.64,7.48,3.78,8.00,8.65,4.73,5.35,4.36,5.39,3.73,7.80,9.54,4.94,7.53,11.12,7.80,3.87,4.65,3.76,3.63,1.00
6.91,3.94,4.14,9.67,4.00,3.50,4.82,12.32,5.48,3.98,5.73,7.78,3.93,4.10,9.80,6.18,3.89,5.92,9.69,3.87,7.47,9.67,4.06,5.20,12.80,5.21,6.21,7.06,5.92,4.12,0.00
5.88,4.99,7.04,6.46,3.76,7.10,9.16,12.51,6.63,7.51,5.82,6.80,3.65,9.75,10.12,6.12,6.52,4.44,11.35,4.22,8.76,8.35,4.80,5.41,12.27,9.32,11.88,7.92,4.78,5.41,0.00
6.02,7.21,7.62,11.04,9.75,3.80,10.07,11.32,4.49,4.13,5.32,4.10,3.62,4.52,3.79,12.02,3.85,3.95,11.70,3.86,8.50,4.69,3.82,4.44,5.45,4.72,3.68,6.72,8.23,8.95,0.00
4.28,3.93,4.85,8.62,3.87,3.39,10.87,13.15,9.97,6.12,6.04,5.04,3.80,7.70,8.66,6.41,4.15,4.29,11.00,3.86,7.96,9.72,3.73,5.58,12.88,9.19,3.93,9.40,4.28,3.97,1.00
7.63,4.03,4.04,8.05,3.55,3.75,8.30,12.00,10.88,4.93,5.59,5.92,3.69,4.20,9.00,4.70,4.98,4.58,10.88,3.50,8.19,9.33,3.95,4.51,11.35,9.28,4.31,8.48,3.68,3.65,0.00
4.57,12.07,4.17,9.31,3.84,3.89,10.95,12.33,7.42,3.96,5.78,4.70,3.57,7.44,8.69,6.79,6.48,4.04,10.22,3.64,8.90,10.00,3.85,5.10,11.99,8.97,4.40,6.36,3.56,4.32,0.00
4.39,4.06,4.06,9.08,3.41,3.64,10.52,12.79,10.17,5.88,5.46,7.11,3.71,8.24,9.58,4.31,3.78,4.05,11.10,3.66,8.79,10.89,3.86,4.72,13.04,10.04,3.69,7.67,5.01,3.54,1.00
7.83,3.93,3.99,10.27,3.59,3.16,9.28,11.49,7.75,7.59,6.04,6.15,3.68,4.44,9.48,6.56,6.53,4.04,10.92,3.64,7.78,10.02,3.88,5.41,11.49,5.22,5.79,7.07,6.73,4.22,0.00
5.88,7.53,4.40,9.36,3.58,3.65,4.23,10.35,4.04,6.90,5.23,6.94,4.01,4.23,8.18,4.65,3.88,4.08,11.64,3.56,9.46,8.78,3.99,5.70,11.82,8.52,4.70,5.13,4.09,3.66,0.00
5.83,5.62,4.19,8.72,8.38,3.56,8.93,11.98,10.47,5.58,5.48,6.92,3.72,4.36,10.30,4.89,4.09,7.09,11.51,4.33,8.66,9.28,3.83,4.39,12.56,7.84,9.88,5.79,4.26,3.61,0.00
5.69,4.27,4.11,10.19,3.99,3.69,4.28,12.79,7.54,8.53,6.08,6.25,3.55,8.25,8.20,7.23,4.79,7.45,9.97,4.07,8.30,9.87,3.92,5.15,11.30,7.86,6.61,7.33,4.93,3.94,0.00
7.82,4.06,4.63,8.64,5.53,3.33,8.10,12.51,10.56,4.19,5.47,6.90,3.83,3.87,9.64,6.20,4.33,4.57,10.78,3.63,8.45,8.96,5.56,4.59,11.91,8.17,7.96,9.58,4.25,3.40,0.00
5.79,8.12,4.99,8.39,3.96,7.92,9.96,4.57,8.00,7.31,5.23,5.52,3.33,8.28,9.17,4.28,4.66,5.48,11.01,3.67,7.76,9.08,4.01,6.45,11.98,9.42,3.97,8.71,5.26,3.75,1.00
6.92,4.24,4.37,9.14,4.24,3.52,8.65,12.40,7.00,10.15,5.61,7.41,3.70,6.38,9.03,4.40,4.34,4.36,10.51,5.21,7.79,8.54,4.16,4.82,11.96,9.20,3.83,6.36,4.80,3.79,1.00
6.39,4.07,4.46,9.59,3.84,3.68,10.90,11.44,11.25,7.49,5.46,6.27,3.59,3.92,10.23,4.46,4.49,4.23,10.00,3.65,8.04,10.90,3.89,4.23,12.05,9.30,4.65,8.72,4.93,3.63,1.00
5.91,4.03,4.01,9.07,3.57,3.88,8.76,12.67,8.87,6.90,5.67,8.50,3.77,5.33,8.97,5.90,4.41,8.09,10.50,6.05,7.25,10.06,4.34,5.20,13.03,7.45,6.84,6.79,4.94,4.48,0.00
4.40,3.95,4.57,8.38,3.93,3.51,7.49,4.83,8.88,4.40,6.28,7.36,4.29,5.23,8.45,8.72,3.93,4.69,9.38,4.13,8.05,8.05,4.20,5.20,11.98,7.52,3.74,5.65,4.81,4.31,0.00
8.66,3.99,4.31,7.77,3.78,3.58,4.63,12.73,9.64,4.94,6.18,7.17,4.07,4.69,10.31,5.15,4.07,5.91,9.40,3.90,7.58,9.07,3.87,4.26,12.42,8.97,8.07,5.15,3.87,3.75,0.00
9.81,3.81,4.00,9.35,3.45,3.49,4.94,12.69,6.50,9.43,5.36,7.33,3.77,4.86,8.52,4.70,6.52,3.80,10.55,3.44,6.72,11.01,3.72,5.13,11.70,10.28,10.39,5.03,7.29,5.10,0.00
7.21,4.31,4.14,9.89,3.50,3.58,8.75,12.78,4.49,5.24,5.50,8.39,3.84,3.84,9.29,4.74,9.23,3.85,11.45,3.48,8.14,8.48,3.76,4.51,11.69,8.29,3.80,6.65,5.81,3.53,0.00
4.42,4.08,4.24,9.18,4.52,4.03,6.11,11.66,11.48,5.87,5.73,4.51,3.78,7.61,6.14,5.46,4.16,4.07,4.29,3.82,8.34,10.10,4.08,4.51,13.15,7.67,3.99,6.38,4.88,3.53,0.00
6.37,12.91,4.02,9.60,3.46,3.62,11.39,12.49,9.21,5.11,5.60,5.81,3.88,5.09,8.20,11.35,10.76,4.14,11.12,3.52,7.88,10.19,3.98,5.11,10.15,10.92,5.61,8.12,3.79,7.66,0.00
4.37,4.26,4.53,5.08,5.11,3.96,4.61,6.31,4.36,9.34,5.66,9.04,3.95,9.01,5.09,4.96,4.09,4.31,5.22,3.71,7.65,9.40,4.22,4.40,12.26,9.04,3.90,5.78,4.15,8.50,1.00
7.72,4.22,4.86,8.88,5.17,6.35,8.73,12.37,4.06,5.90,5.38,6.53,3.72,4.02,9.20,7.46,5.17,5.80,8.70,3.61,8.22,9.84,4.11,5.29,11.74,11.25,4.99,9.83,4.44,7.35,1.00
6.56,4.23,4.16,8.39,4.08,4.65,7.62,12.77,9.33,6.53,5.53,6.32,3.81,8.34,9.84,4.14,3.88,4.38,4.49,5.50,9.18,9.75,4.80,4.52,12.11,10.34,4.33,5.64,5.99,4.05,1.00
6.43,4.02,4.18,8.70,4.67,3.75,9.29,6.11,10.23,5.21,5.58,6.84,3.45,4.20,9.13,8.39,4.08,5.05,11.33,3.73,7.11,7.19,3.92,4.87,11.94,8.35,3.84,7.38,6.42,3.86,0.00
6.66,4.10,4.31,8.70,4.54,3.52,9.48,5.64,10.59,3.97,5.56,6.80,3.81,4.08,8.98,8.58,3.85,4.71,11.28,3.62,7.49,7.66,4.01,4.48,11.91,8.60,3.77,7.53,6.27,4.29,0.00
6.92,3.90,4.36,8.40,4.85,3.67,9.63,5.72,10.15,4.80,5.46,6.34,3.62,4.00,8.60,8.15,3.80,4.86,11.39,3.70,7.55,7.72,3.99,4.40,11.91,8.83,3.90,6.89,6.25,3.96,0.00
3.83,4.01,4.06,11.26,3.69,3.66,4.82,8.58,3.48,10.88,5.36,7.18,3.57,9.39,7.73,4.24,3.81,4.28,3.58,3.80,7.84,9.90,5.03,9.66,11.80,7.67,4.00,4.73,3.50,5.99,1.00
3.60,4.08,4.44,10.49,3.79,3.66,4.30,10.11,3.76,11.72,5.24,8.12,3.79,9.00,3.96,4.92,3.98,5.44,6.63,3.65,7.26,10.24,3.88,9.56,11.82,4.69,3.78,5.54,3.75,7.16,1.00
4.99,4.17,3.93,8.25,6.85,3.61,9.35,12.16,7.26,5.00,5.88,7.19,3.62,4.42,8.36,4.37,8.38,4.22,8.30,3.81,7.84,8.03,4.08,4.62,10.75,8.58,7.62,5.23,4.15,3.65,0.00
10.62,4.11,4.54,7.94,3.61,3.79,6.48,3.73,4.30,9.57,5.79,4.51,3.97,4.23,9.42,5.73,4.16,4.56,11.04,3.65,7.84,9.48,4.15,6.82,12.43,9.65,5.31,6.85,3.63,4.52,1.00
3.41,4.32,7.66,9.28,10.23,4.32,5.57,5.69,7.48,8.10,5.98,6.57,4.50,7.86,4.16,4.26,4.14,4.29,4.58,3.79,7.37,9.92,9.69,5.05,11.33,5.83,3.93,5.05,3.63,9.59,1.00
3.71,3.98,5.21,10.42,4.13,3.69,7.19,4.63,4.49,10.05,5.66,7.36,3.90,9.59,3.23,4.71,4.46,4.24,4.72,3.57,6.70,8.25,7.04,9.78,4.17,5.58,3.76,6.17,3.87,5.14,1.00
8.05,3.96,4.27,9.52,3.75,3.47,6.93,12.03,11.12,8.39,5.52,6.45,3.84,5.62,8.61,4.63,4.17,6.38,9.21,3.56,6.66,8.89,3.84,5.21,12.45,9.34,3.80,4.46,7.74,3.95,0.00
5.25,4.31,4.00,9.23,3.69,3.72,6.24,10.19,11.82,4.24,14.40,7.08,3.95,7.88,7.74,4.67,4.15,3.86,9.96,3.81,8.00,10.69,11.38,4.45,11.66,6.60,3.91,6.84,4.07,3.70,0.00
7.92,4.09,4.10,8.77,3.41,3.71,8.41,13.00,6.48,6.20,5.70,5.51,3.59,4.91,7.05,4.32,6.47,4.27,10.22,3.65,7.71,9.37,3.85,5.77,12.38,8.63,7.25,5.33,7.13,4.23,0.00
3.52,4.41,4.30,5.42,4.30,3.79,5.05,3.91,11.52,4.41,14.05,5.86,3.83,5.03,3.97,5.23,3.77,4.31,3.56,3.78,6.11,8.12,10.87,5.74,12.70,4.92,3.99,8.49,3.42,6.97,0.00
6.18,7.92,6.05,9.01,4.05,4.50,8.02,11.63,8.93,5.79,5.65,7.00,3.67,8.26,8.27,4.92,5.39,5.62,11.24,3.63,8.37,9.19,4.28,4.93,11.97,10.36,6.92,4.57,6.85,3.79,0.00
8.00,4.49,6.38,8.99,3.58,3.30,10.40,11.89,8.34,6.85,5.23,6.55,3.53,4.77,9.97,4.89,7.82,4.07,10.54,4.95,7.96,9.85,3.69,5.82,11.22,8.81,6.49,7.96,5.84,3.70,0.00
6.85,3.86,4.17,8.31,3.62,3.61,4.64,7.00,7.07,4.24,5.70,7.17,3.77,4.17,10.96,4.42,4.68,9.66,4.05,3.94,7.20,9.92,4.92,4.32,12.36,9.83,11.44,9.43,3.81,4.70,0.00
5.70,4.42,7.33,8.90,4.52,3.70,4.28,10.36,6.31,8.94,5.43,4.91,7.11,8.91,5.46,4.99,4.01,4.22,3.91,3.67,8.64,10.48,4.42,6.16,11.74,5.28,3.94,5.62,3.83,7.64,1.00
7.22,9.52,4.44,8.42,8.12,3.46,9.69,12.43,4.96,5.67,5.68,8.42,3.70,7.28,6.63,5.57,8.96,6.58,11.33,3.50,6.96,8.59,6.87,5.33,12.07,10.69,3.68,5.03,4.48,3.56,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.33,4.06,7.81,9.40,6.18,3.57,9.20,12.48,4.06,6.87,5.83,7.92,3.74,4.53,4.01,9.29,4.06,4.14,11.67,3.73,7.02,4.23,3.88,5.14,6.01,8.48,4.04,6.53,3.79,7.50,0.00
3.63,4.23,4.30,11.46,3.86,3.55,4.34,11.72,5.02,9.91,5.50,5.33,4.00,4.02,7.48,4.87,4.56,4.14,4.47,3.68,8.67,10.65,4.43,7.75,12.46,6.65,3.81,4.91,3.71,3.72,1.00
5.26,4.06,5.64,10.59,8.58,3.83,10.85,9.45,3.92,4.78,5.18,3.81,3.57,5.05,6.03,9.36,3.82,3.96,11.07,3.58,7.90,7.75,4.01,5.32,3.60,7.36,3.75,8.95,8.20,8.27,1.00
5.76,10.66,4.71,8.90,4.39,3.47,9.67,11.71,10.30,7.63,6.24,6.54,3.77,8.68,6.72,5.53,4.70,4.46,11.00,3.74,7.76,9.77,4.07,5.16,12.08,9.21,3.66,5.23,4.74,4.20,0.00
5.79,5.27,6.37,9.36,5.33,3.64,10.00,10.08,8.26,8.24,5.44,8.43,3.34,7.44,5.73,5.02,9.51,6.52,9.69,3.78,4.97,8.67,6.64,7.03,11.55,10.99,3.73,4.68,4.61,4.38,0.00
5.57,12.95,4.94,9.58,5.33,3.55,10.08,11.92,4.16,8.81,5.84,8.75,3.47,7.19,3.50,4.69,5.79,5.51,10.42,3.64,7.16,8.40,4.53,8.36,12.08,10.86,3.50,4.93,5.48,3.63,0.00
3.58,7.15,4.86,8.81,4.57,3.70,9.36,10.51,5.23,7.85,5.61,5.04,3.73,3.82,5.22,5.58,4.99,4.18,11.14,3.91,7.87,8.85,3.96,5.58,6.44,8.77,4.88,8.32,4.26,5.00,1.00
8.57,4.17,4.33,11.02,7.33,3.57,9.51,12.28,4.53,4.83,5.76,6.75,3.73,4.57,10.20,4.71,4.03,7.51,7.44,3.87,8.33,9.06,3.90,4.87,10.88,7.24,4.12,5.13,7.18,5.82,1.00
8.41,12.94,4.63,7.01,6.67,5.45,10.84,11.23,5.38,8.62,5.55,7.34,3.49,3.97,7.82,5.53,6.46,5.84,9.65,3.49,7.38,8.95,4.35,4.77,11.11,11.30,9.59,6.86,3.80,5.60,0.00
7.23,12.50,5.79,7.80,3.93,7.57,8.08,12.21,10.17,4.56,5.44,5.84,3.61,4.35,7.73,3.87,5.11,4.33,9.99,3.71,8.11,9.37,4.50,8.46,10.99,9.02,8.04,5.44,6.82,4.78,0.00
8.09,11.07,5.07,9.10,7.92,3.54,10.75,12.37,4.64,7.97,5.22,6.52,3.61,3.99,8.94,4.05,9.41,4.02,3.86,3.73,6.83,9.29,3.88,9.28,11.39,11.77,7.08,5.16,4.40,5.23,1.00
3.90,4.54,4.47,4.24,4.05,3.85,4.40,4.34,8.28,4.52,6.42,8.19,3.54,3.88,4.02,11.96,3.85,4.29,11.56,3.66,7.60,9.23,7.39,4.92,3.72,5.36,3.62,7.38,4.29,7.78,0.00
3.70,4.05,4.51,5.07,3.95,6.37,5.32,3.77,7.12,4.46,13.76,6.71,4.00,4.76,7.62,10.95,4.23,3.99,4.49,3.50,6.13,9.23,10.44,4.78,3.77,6.08,4.21,8.18,5.18,9.52,1.00
3.77,4.46,4.33,8.48,5.92,3.69,9.51,3.59,6.90,4.34,13.95,5.39,3.95,7.66,3.79,4.63,4.00,4.23,4.25,4.03,7.31,11.00,12.89,9.06,5.77,5.19,3.77,4.23,3.45,3.84,1.00
4.89,4.12,4.18,9.95,3.73,3.68,9.61,13.37,10.94,9.35,5.94,9.10,3.52,4.07,4.73,4.22,3.90,4.46,10.10,4.18,3.96,10.25,11.49,6.47,12.28,6.62,4.00,8.57,3.59,3.74,0.00
6.91,4.26,5.24,8.23,3.55,3.86,5.53,4.26,4.22,7.59,5.77,6.92,3.55,7.48,5.36,9.49,4.15,4.06,5.08,3.77,8.46,9.10,10.49,4.76,11.57,6.47,3.98,4.21,4.15,8.02,0.00
7.68,12.06,7.35,8.96,3.72,3.54,10.75,10.43,6.19,7.18,5.84,7.09,3.47,7.49,6.31,4.66,5.32,4.10,11.02,3.70,7.55,8.67,4.46,6.30,10.79,9.57,5.72,5.74,4.16,3.64,0.00
5.71,4.05,3.97,7.93,4.26,4.40,9.12,12.62,9.20,7.42,5.63,6.25,3.41,6.29,8.31,4.91,3.88,4.16,11.38,3.76,7.82,9.18,3.85,5.30,12.39,8.67,7.98,6.38,6.74,4.73,0.00
8.50,4.15,5.82,8.66,7.85,3.71,4.57,11.52,6.43,6.68,5.43,7.70,3.80,4.15,8.31,4.54,4.06,7.06,9.83,3.67,8.03,9.14,9.68,4.61,11.09,7.85,4.68,5.72,4.82,3.55,0.00
5.87,13.76,3.99,8.34,4.68,3.96,10.08,11.31,4.19,8.05,5.56,4.90,3.40,7.84,5.64,5.16,4.20,4.10,11.20,3.56,6.48,8.94,4.01,5.36,12.92,12.24,3.98,6.25,5.76,6.11,1.00
7.62,3.94,3.89,9.62,3.95,3.83,9.58,12.76,5.17,7.22,5.51,7.19,4.03,4.19,9.01,4.39,5.47,8.70,9.79,3.73,7.95,9.93,3.75,4.67,12.36,7.50,8.81,5.22,7.10,3.62,0.00
4.98,4.24,4.43,8.39,4.34,3.17,4.00,12.11,6.89,9.58,5.46,4.16,3.60,4.42,10.41,6.93,3.77,6.07,10.51,7.14,6.48,7.23,4.10,5.10,12.04,8.89,7.91,6.95,5.99,4.42,0.00
8.74,14.02,5.14,8.94,3.82,3.62,9.60,12.14,7.44,7.99,5.47,7.00,3.78,7.23,9.21,4.51,4.02,4.07,5.11,3.61,6.20,9.86,3.88,6.95,12.12,10.64,3.59,7.56,3.94,4.07,1.00
7.26,4.34,4.27,8.67,3.65,3.81,10.53,11.64,4.82,7.68,5.70,7.19,3.72,7.79,7.97,11.79,3.84,4.19,9.32,3.82,7.69,7.97,8.07,4.59,12.26,8.61,3.86,4.58,4.96,3.75,0.00
8.41,12.69,5.78,9.47,3.48,3.72,8.98,3.63,7.66,7.30,5.79,3.71,3.88,5.36,6.83,4.45,8.64,3.81,10.96,3.53,8.82,10.20,3.68,5.54,10.93,11.68,8.44,5.20,6.21,6.61,0.00
6.99,6.16,5.36,10.35,3.73,3.47,6.39,12.28,11.07,6.70,5.34,4.20,3.70,4.18,9.79,7.89,7.27,10.66,10.43,3.76,8.14,10.85,3.99,4.49,12.12,9.93,6.89,5.49,3.87,3.80,0.00
7.46,4.40,4.81,6.16,3.96,11.33,8.15,6.80,9.60,6.08,5.62,8.46,3.78,4.35,4.72,5.38,4.01,4.19,4.35,3.75,8.38,9.09,12.52,5.00,12.30,4.94,4.04,4.79,3.55,3.76,0.00
5.16,9.00,4.15,9.70,3.73,3.59,9.49,4.05,9.17,5.54,5.34,6.10,3.53,3.85,8.39,6.60,7.61,4.58,9.27,3.62,3.72,9.04,3.77,6.32,12.22,9.86,4.64,9.66,6.04,3.53,1.00
5.19,4.19,4.23,10.03,7.22,3.53,10.22,12.48,4.71,7.06,5.77,8.55,4.06,8.06,8.30,5.13,8.73,6.13,11.04,4.05,7.25,9.37,7.70,6.89,11.59,9.21,3.60,4.78,4.25,3.66,1.00
5.56,11.66,3.94,9.43,3.52,3.47,10.38,10.46,4.21,7.74,5.36,9.26,3.84,6.75,8.02,4.56,9.04,8.03,11.46,3.46,6.15,8.11,8.26,5.35,10.69,11.16,3.61,5.97,5.81,3.62,0.00
7.73,3.95,5.58,9.71,4.40,3.71,9.83,13.16,4.54,5.41,5.77,7.23,3.65,6.55,7.00,4.72,5.91,4.56,11.58,3.65,4.49,10.13,4.67,7.22,11.15,8.42,3.84,4.95,4.65,3.84,1.00
