100652850_at,10161_at,10974_at,116496_at,154_at,1823_at,1960_at,200844_at,2294_at,355_at,3823_at,388692_at,4016_at,49854_at,51226_at,51260_at,5447_at,54495_at,55106_at,55619_at,5588_at,5698_at,57291_at,576_at,5935_at,7068_at,90141_at,90523_at,91607_at,9609_at,label
8.57,5.89,4.29,9.07,7.41,3.76,3.86,3.89,3.79,5.43,3.77,5.67,9.21,8.17,5.84,8.44,7.16,9.62,7.81,7.90,3.90,9.91,10.30,4.80,8.15,7.16,8.53,3.75,6.89,5.06,1.00
6.43,8.30,4.26,4.62,5.06,3.80,3.85,3.77,4.19,4.25,3.56,7.25,3.51,7.75,4.59,10.61,9.67,7.49,4.03,3.67,4.33,5.41,11.38,4.82,8.41,7.67,8.24,4.19,6.84,4.66,0.00
8.37,7.37,4.21,4.56,5.10,4.15,3.81,3.81,4.68,4.50,4.08,7.00,4.69,8.62,6.22,8.48,9.31,6.71,4.88,3.90,4.60,8.54,10.17,4.87,7.79,7.79,8.55,4.56,3.93,4.51,0.00
8.83,4.45,9.57,10.46,7.18,4.27,3.95,4.39,3.98,8.56,3.79,8.51,7.18,7.86,8.27,9.52,7.38,8.01,7.83,4.14,5.65,9.38,10.86,5.45,7.04,9.97,9.04,3.87,6.98,4.57,0.00
8.54,4.10,4.68,8.12,4.86,3.85,4.17,3.82,4.19,8.45,3.68,7.12,8.60,8.82,5.76,9.64,8.76,9.37,7.09,3.71,5.92,7.39,10.46,5.77,7.66,6.15,8.79,3.80,4.72,5.22,0.00
8.04,7.14,4.55,7.33,5.06,3.84,5.53,3.60,4.33,11.76,3.20,4.83,3.59,7.93,7.63,10.28,7.57,9.11,4.75,3.60,4.19,7.32,10.08,5.65,8.86,4.97,8.74,3.82,3.67,6.03,0.00
8.14,5.29,4.73,7.06,6.48,3.71,3.78,3.95,4.15,5.79,5.71,7.44,3.29,9.54,5.79,10.25,7.02,9.27,4.56,7.70,4.48,10.49,10.89,4.89,8.14,4.98,8.64,3.89,7.76,4.86,0.00
7.47,3.80,4.27,10.18,10.53,3.68,4.00,5.40,3.55,5.29,3.33,6.62,9.48,9.11,5.35,8.76,6.45,10.06,4.60,8.54,8.35,8.47,10.01,5.87,8.34,4.96,7.47,3.77,4.85,5.95,1.00
7.56,7.27,4.09,8.81,5.23,3.67,4.89,6.61,3.87,7.96,3.37,6.47,4.83,9.97,4.83,7.84,6.15,10.09,4.27,6.76,8.90,10.08,9.67,7.84,8.44,4.74,8.24,3.55,8.37,4.82,1.00
9.58,7.81,5.89,10.98,5.52,5.81,6.98,6.96,3.90,11.45,3.49,8.22,3.47,9.18,7.15,9.21,7.26,10.04,8.66,9.53,4.39,11.34,10.03,4.53,9.46,4.83,7.12,3.77,8.29,5.43,1.00
7.92,8.37,4.26,11.97,5.86,3.73,3.89,4.82,3.95,7.89,5.16,8.31,5.49,9.52,6.33,9.30,7.78,10.38,8.07,8.66,7.49,11.75,4.55,4.80,8.08,4.94,9.50,3.94,3.49,5.76,0.00
9.04,4.58,4.34,10.04,9.38,7.85,4.44,3.83,4.31,9.33,3.64,6.93,3.59,6.85,5.39,10.21,6.73,10.09,4.89,3.71,4.33,12.34,10.34,5.29,8.26,4.70,9.34,3.87,3.70,6.62,1.00
7.25,7.10,3.96,9.42,5.74,3.85,3.50,3.83,3.97,7.04,3.72,4.85,3.43,8.47,5.10,9.58,6.95,10.13,7.22,9.87,7.83,11.24,11.15,4.94,8.62,5.03,6.97,7.80,9.23,4.24,1.00
10.00,5.10,11.47,10.17,10.09,3.75,3.76,4.29,4.19,9.40,3.93,8.03,5.57,7.69,6.37,9.33,7.72,9.35,4.27,3.89,6.24,6.55,10.01,5.10,8.37,9.29,8.79,3.96,4.00,4.74,0.00
8.25,8.50,4.29,9.71,4.92,3.65,4.27,3.54,3.88,4.03,5.39,5.82,9.75,8.47,6.47,9.02,7.08,10.35,7.10,7.07,9.40,8.37,10.83,4.67,7.94,4.62,7.60,3.70,3.73,4.64,1.00
7.22,7.10,5.21,4.21,5.13,3.83,4.96,3.49,4.26,6.87,3.77,5.39,6.25,8.57,6.75,4.88,8.66,7.89,5.97,3.97,6.74,5.88,10.88,5.12,7.29,5.35,8.79,4.40,3.38,4.25,0.00
8.54,5.47,4.83,9.28,5.16,5.34,7.83,4.21,4.79,10.89,3.73,7.26,3.64,8.68,6.17,10.29,7.53,9.15,7.44,8.70,4.34,10.83,10.80,5.12,8.60,5.02,7.96,4.15,7.68,4.95,1.00
9.36,4.11,4.22,3.60,4.06,3.66,3.67,6.38,4.00,4.72,3.25,4.82,9.20,8.68,6.52,9.56,7.59,8.78,4.23,7.19,3.96,3.65,11.24,6.76,8.60,4.84,8.20,3.83,3.66,5.53,0.00
8.93,4.73,4.90,9.52,5.00,3.72,4.08,5.86,4.85,5.99,3.79,8.46,3.57,9.81,5.72,8.03,5.78,9.22,6.20,4.22,4.59,11.14,10.81,4.94,7.94,4.98,8.22,3.78,8.09,9.04,1.00
7.51,4.10,4.18,6.56,10.11,4.02,3.98,6.06,3.93,9.51,3.86,6.34,3.38,8.65,5.15,7.89,7.55,9.24,6.09,3.64,8.45,9.57,11.32,5.02,7.71,5.65,8.44,3.78,5.27,6.54,1.00
8.50,3.84,4.55,9.98,11.17,3.81,4.55,4.14,4.28,11.22,3.65,7.37,3.44,9.38,8.47,9.52,7.88,9.70,6.12,6.96,7.44,10.20,10.57,5.33,7.86,4.81,8.00,4.04,4.50,7.43,1.00
8.74,4.28,4.31,3.75,8.46,3.82,3.92,6.42,4.39,9.04,3.79,4.62,3.41,8.96,10.04,9.13,7.27,9.37,4.08,8.09,4.11,9.46,9.78,5.34,8.69,4.80,8.55,3.86,4.39,5.40,0.00
8.27,4.23,4.37,11.13,7.19,4.01,3.70,3.95,4.29,9.95,3.40,6.49,3.52,9.97,5.89,9.26,6.72,9.98,4.44,6.94,5.74,11.08,10.02,5.21,8.85,5.15,7.59,3.88,5.68,8.83,1.00
8.33,4.09,4.41,8.36,7.43,3.58,3.85,4.10,4.34,9.18,3.79,6.41,3.22,8.85,8.57,9.53,6.40,9.83,7.69,7.07,6.45,10.99,10.94,4.89,8.88,4.79,8.13,3.65,8.80,5.96,1.00
6.80,7.42,11.88,10.62,8.80,3.86,3.53,4.82,5.23,9.74,3.64,6.17,6.73,7.77,9.25,9.30,9.52,8.68,6.56,3.68,5.48,8.92,10.42,5.29,7.58,6.44,7.70,4.00,6.39,6.22,0.00
9.31,7.60,4.46,9.26,5.16,3.55,6.72,4.01,3.82,5.91,3.87,8.27,3.34,8.05,5.22,9.65,6.74,9.53,7.20,7.82,8.51,8.89,10.01,4.69,9.30,4.79,7.19,3.66,8.97,4.46,1.00
7.47,4.17,4.48,10.47,4.67,3.83,3.85,4.40,4.68,8.94,3.61,5.72,9.90,8.81,7.97,9.07,7.62,8.77,6.54,5.43,5.58,8.85,9.94,7.65,8.25,4.77,7.73,4.43,6.37,5.61,1.00
7.61,4.09,4.58,4.16,5.45,3.66,5.47,7.92,3.97,8.86,3.49,7.05,3.41,8.28,5.60,9.65,8.84,10.59,9.08,3.78,4.34,9.45,9.04,5.92,8.92,4.84,8.94,3.98,8.65,4.30,0.00
5.93,7.42,6.96,8.68,5.32,3.83,4.08,8.00,4.47,4.30,3.51,5.55,5.18,7.91,8.97,6.45,8.97,9.04,4.27,3.79,5.50,4.67,11.62,6.85,7.72,7.68,9.52,4.32,3.65,7.00,0.00
9.21,4.51,10.05,9.12,8.31,3.70,5.32,4.05,4.10,8.28,3.77,6.74,6.71,9.61,5.81,9.87,8.97,9.48,5.98,3.65,5.34,8.91,8.62,5.14,8.07,7.82,8.61,3.88,3.99,5.11,0.00
6.10,4.05,7.76,4.65,8.74,3.69,3.99,5.12,4.13,6.89,3.28,6.83,3.50,7.74,7.32,9.88,7.75,7.65,6.28,3.92,4.38,6.66,10.50,5.24,7.33,8.16,8.15,4.25,3.84,4.80,0.00
7.47,7.86,6.58,10.81,8.37,3.77,4.53,6.76,4.48,8.04,3.68,5.92,4.88,9.25,5.86,10.03,7.28,7.38,4.70,3.89,6.48,7.34,11.10,5.22,8.27,7.88,8.64,3.97,3.48,6.05,0.00
8.38,8.16,10.35,8.74,8.42,3.58,6.11,5.49,4.45,8.10,3.85,6.27,5.90,8.33,4.93,9.15,8.42,8.76,6.22,5.96,5.14,10.50,10.40,5.69,8.01,8.01,9.20,3.78,8.37,4.97,0.00
9.17,6.79,4.46,4.07,7.54,3.95,3.72,5.68,7.33,4.20,3.55,5.58,3.58,10.03,5.69,4.77,9.87,8.05,4.44,3.75,4.13,4.56,10.85,5.55,8.48,5.89,7.56,4.12,3.52,6.51,0.00
7.42,9.37,12.17,8.97,6.63,3.88,3.74,4.38,4.04,9.46,3.64,8.62,7.53,8.28,7.05,8.60,8.43,8.24,6.95,3.73,5.99,8.86,10.67,5.47,8.30,6.67,10.01,4.07,9.53,4.69,1.00
9.24,4.29,3.98,11.19,4.89,3.61,3.98,6.00,3.91,6.01,3.66,7.70,3.60,10.16,9.42,5.98,7.78,10.01,4.67,5.71,4.23,9.06,7.57,4.92,8.82,4.90,7.83,4.09,3.95,6.39,1.00
8.97,3.95,7.29,7.22,5.27,3.81,3.74,6.03,9.22,7.00,3.44,5.95,3.94,8.89,6.65,8.20,7.36,9.74,4.69,3.62,4.85,8.64,10.50,5.63,6.12,6.73,9.55,4.29,3.46,5.39,0.00
8.33,7.26,4.68,11.54,6.32,3.83,8.20,6.18,4.78,7.73,3.97,5.50,5.01,9.42,7.57,9.59,7.43,9.74,8.14,6.84,4.36,9.76,9.56,6.86,6.87,7.77,8.65,4.13,4.01,6.28,0.00
8.27,3.64,6.31,8.98,9.57,3.96,3.98,4.67,8.45,7.21,3.69,6.21,8.04,8.74,4.90,9.33,8.71,10.25,8.67,7.23,4.21,9.50,9.25,8.34,7.54,6.59,7.38,3.96,7.02,6.47,1.00
9.17,5.67,4.49,10.43,7.25,3.70,3.69,5.25,3.96,9.17,3.27,7.14,7.64,8.75,5.41,9.90,7.56,10.42,8.18,8.16,4.24,9.09,10.26,5.54,7.52,5.07,8.71,3.98,7.30,4.61,0.00
8.12,5.40,9.38,5.40,9.34,3.92,5.45,5.24,4.41,7.02,4.16,7.73,7.54,8.52,6.31,9.62,7.48,7.73,5.02,3.62,5.91,10.42,9.18,5.06,8.78,5.74,7.72,3.78,3.59,4.93,0.00
8.39,4.09,9.64,8.17,4.87,3.64,5.02,3.79,4.04,6.73,3.28,5.53,5.29,7.92,5.40,10.05,8.30,6.72,4.53,3.66,6.45,7.74,10.77,5.02,8.96,5.15,8.95,3.85,3.61,4.95,0.00
7.11,4.43,8.56,9.79,9.47,3.78,3.98,3.99,4.51,8.96,3.61,5.81,6.92,8.27,7.84,10.04,5.90,9.07,9.20,5.81,7.56,5.85,10.02,5.43,8.76,5.26,9.02,3.91,8.52,5.23,1.00
8.12,7.70,9.91,5.49,5.54,3.74,3.72,6.95,4.10,8.61,3.35,6.38,5.59,8.49,8.60,9.64,8.54,8.52,5.72,3.89,6.07,7.87,10.42,5.11,7.19,5.46,9.25,4.55,5.73,4.59,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
8.09,4.17,4.90,8.30,5.66,4.14,3.76,3.76,4.28,9.99,4.79,6.45,3.45,6.99,6.34,7.69,7.11,9.49,4.66,9.39,4.56,10.86,10.70,6.67,8.53,4.80,9.05,3.76,6.65,4.78,0.00
9.12,4.02,4.01,6.42,7.44,3.65,4.49,5.41,4.17,7.15,3.49,5.71,10.32,9.69,5.14,9.59,8.21,9.02,8.40,6.75,4.10,11.05,10.23,6.07,8.66,7.23,9.34,4.59,6.44,5.42,0.00
9.14,6.48,14.22,7.77,4.91,3.80,6.56,4.05,4.02,5.50,3.53,5.87,4.50,9.25,5.42,9.77,8.66,7.60,6.78,7.97,4.31,7.09,9.13,5.30,7.98,8.75,9.21,4.30,6.51,5.99,0.00
9.54,7.44,12.98,6.36,7.34,3.85,4.15,5.20,4.09,5.43,3.38,5.40,8.38,9.16,8.98,9.63,7.72,8.15,7.06,3.57,4.41,8.25,8.96,8.16,9.01,7.18,8.28,3.92,3.67,6.14,0.00
8.13,3.87,4.40,7.71,4.43,3.50,3.70,4.85,6.17,7.94,4.89,7.76,7.71,9.05,4.70,10.22,9.73,8.32,6.90,7.98,4.89,9.12,8.72,6.98,7.17,4.87,8.02,3.62,7.68,6.15,0.00
7.86,4.53,8.53,4.47,4.99,3.82,4.44,3.80,4.59,4.38,3.37,5.35,5.33,8.36,5.68,9.74,7.87,8.51,6.92,3.82,4.11,3.93,11.49,7.63,8.95,8.78,10.01,3.54,3.78,5.51,1.00
6.33,3.76,9.15,8.92,9.03,3.69,4.16,3.54,4.24,5.06,3.32,5.49,4.51,9.14,5.31,6.86,8.39,8.07,6.85,3.85,6.03,9.82,9.96,5.66,7.13,7.82,7.21,4.42,7.29,4.66,1.00
7.76,4.43,4.18,9.11,4.81,3.86,7.05,4.50,4.30,9.83,3.42,7.94,3.37,9.71,7.18,9.52,6.40,10.27,5.42,9.56,4.48,10.79,10.75,4.66,9.21,4.92,8.30,3.67,5.53,4.67,1.00
7.34,5.82,4.31,8.90,5.12,3.62,6.87,4.23,4.17,7.68,3.27,5.45,3.11,9.42,7.22,8.13,8.86,9.05,7.68,8.76,4.19,9.03,10.16,5.00,7.85,4.98,8.09,4.27,3.85,4.50,1.00
7.62,4.57,4.27,4.71,4.80,3.86,5.50,4.30,6.22,6.53,3.42,4.59,3.74,8.97,5.48,9.49,8.70,9.67,4.59,9.24,4.15,8.21,11.09,7.03,8.72,6.32,8.62,4.14,3.73,6.71,0.00
7.01,3.93,4.33,7.48,5.05,3.82,4.33,4.13,4.09,10.11,3.31,5.64,8.72,8.09,8.08,10.46,8.42,8.79,8.82,3.91,4.32,10.33,10.86,6.41,9.13,4.83,8.93,4.00,7.39,6.79,0.00
7.05,3.77,4.47,7.14,5.18,3.76,4.89,3.52,4.19,9.84,3.17,7.22,5.42,7.93,6.74,8.86,7.72,9.12,4.83,3.86,4.43,3.64,11.19,4.97,7.21,7.77,8.51,4.40,3.67,5.52,0.00
8.90,6.54,4.11,11.68,4.95,3.76,4.88,3.88,4.03,8.72,3.20,5.75,8.79,9.29,5.52,9.45,7.38,9.97,7.83,4.05,4.04,7.18,8.65,7.61,8.34,4.42,7.63,3.86,9.58,5.19,1.00
6.99,3.67,11.74,6.20,6.94,3.72,4.15,3.76,6.14,6.72,3.80,4.55,3.46,9.16,6.93,10.52,8.77,9.70,4.24,3.56,4.05,6.38,11.04,5.73,9.35,4.66,8.82,3.57,3.54,6.99,1.00
7.23,4.89,4.51,6.59,7.18,3.82,10.12,3.58,3.93,6.10,3.53,7.25,3.45,8.62,5.36,10.09,8.17,9.77,6.68,8.68,4.34,9.32,11.67,5.06,8.88,5.02,8.31,3.77,8.93,4.84,1.00
8.25,7.48,4.77,11.51,5.20,3.72,4.44,3.89,4.15,11.12,3.56,5.45,4.11,8.18,5.35,9.98,7.14,9.38,6.87,9.68,4.57,12.48,10.19,4.78,8.88,5.17,8.86,4.26,8.89,4.70,0.00
6.77,7.71,9.57,4.22,5.29,3.68,4.42,5.22,4.04,8.04,3.37,6.90,6.89,8.54,6.45,7.28,7.83,8.40,4.42,3.52,6.75,6.03,11.05,5.00,8.99,6.08,8.42,3.87,6.45,6.46,1.00
7.28,4.19,4.11,4.02,9.06,3.98,3.81,5.04,3.91,6.22,3.45,6.21,8.65,8.94,6.19,9.66,6.85,9.85,9.33,3.55,4.33,9.14,9.39,5.76,8.45,7.25,8.32,3.96,6.86,4.74,1.00
7.97,4.59,5.49,9.52,5.94,3.62,5.36,3.75,7.47,8.98,3.34,5.07,12.64,9.43,9.18,9.49,8.05,9.97,4.64,7.60,4.20,10.21,8.80,6.83,7.51,5.04,7.86,4.15,3.85,5.17,0.00
9.28,3.99,4.70,9.26,6.48,4.04,4.10,6.46,3.94,6.69,3.55,6.67,3.01,9.67,5.01,8.88,5.79,10.21,4.78,3.82,6.51,8.13,10.48,4.75,8.83,7.36,6.97,4.30,8.00,8.34,1.00
8.27,5.57,4.35,10.26,5.06,3.76,7.22,3.91,4.24,10.01,3.81,8.89,5.91,9.53,5.15,9.52,6.69,10.77,5.21,9.27,10.01,10.81,9.62,4.54,9.09,4.83,7.87,4.35,9.06,4.63,1.00
9.23,9.77,4.50,8.27,10.53,3.57,5.32,3.81,4.18,4.68,3.66,9.14,3.41,8.52,8.29,9.11,7.46,10.59,7.26,9.88,4.20,10.35,9.03,4.47,8.68,4.80,7.12,3.95,9.18,4.72,1.00
8.81,8.53,5.07,4.60,4.74,3.75,3.88,4.49,4.10,4.34,3.22,6.17,5.83,9.16,5.97,9.04,9.95,9.22,4.60,3.83,5.70,7.39,10.57,5.11,7.56,5.89,9.05,4.18,3.93,4.37,0.00
8.09,4.29,3.88,10.06,6.71,3.78,3.93,5.76,8.08,8.09,3.68,6.05,9.30,9.22,6.08,10.10,7.35,10.02,9.13,8.18,4.80,9.74,9.09,6.65,7.35,4.65,8.69,4.02,8.47,5.40,0.00
8.07,4.85,4.24,10.83,5.70,3.46,3.68,3.71,3.80,8.64,3.48,5.13,5.36,8.88,4.57,7.78,7.11,9.98,4.28,5.33,6.83,7.86,10.84,8.95,8.11,6.13,8.95,4.88,7.58,6.40,1.00
8.69,4.70,3.76,7.21,4.36,3.72,4.65,4.71,4.06,5.25,3.77,5.48,9.29,9.69,7.93,10.58,6.77,9.43,4.04,3.91,3.92,10.54,10.05,5.05,9.41,4.49,8.73,3.87,8.07,6.32,0.00
8.01,4.65,3.94,7.77,5.30,3.88,3.59,6.62,6.62,4.59,3.29,5.17,4.00,9.66,5.05,9.27,6.70,9.25,4.17,4.56,4.19,4.75,10.70,5.98,7.36,5.33,8.33,3.94,8.49,5.49,1.00
8.10,3.76,4.29,8.09,7.17,3.69,4.04,4.39,4.27,7.60,3.58,6.36,8.64,8.12,5.10,10.04,8.72,9.25,4.52,7.15,4.65,8.01,9.23,5.67,8.94,4.88,9.50,4.03,3.88,5.43,0.00
8.12,4.02,3.92,9.01,5.11,3.67,4.33,6.45,4.26,4.91,5.56,9.54,4.91,8.75,8.56,9.01,6.04,10.40,4.78,8.70,7.17,8.45,8.99,5.46,7.97,4.81,8.75,3.92,7.43,5.64,1.00
7.49,4.92,4.21,7.63,5.05,3.76,5.63,4.17,4.37,7.20,3.47,4.97,10.96,9.23,4.72,8.08,7.53,9.02,4.23,6.44,4.12,7.69,10.92,6.18,8.94,7.66,8.85,4.47,7.07,5.62,1.00
8.52,4.38,4.49,8.07,5.08,3.79,3.96,5.37,4.29,8.55,6.53,5.74,4.12,8.98,6.34,9.08,7.72,9.37,4.18,5.59,6.43,5.10,10.37,6.61,8.43,7.24,9.86,3.94,3.68,4.45,0.00
9.96,6.47,4.70,5.74,7.07,3.77,3.90,4.61,4.65,7.71,5.89,5.19,3.51,8.51,5.67,9.25,8.85,8.94,7.40,5.61,4.38,9.00,9.68,5.25,8.68,6.91,8.33,4.17,3.60,4.50,0.00
8.76,4.35,7.86,7.26,5.65,4.15,3.45,4.60,4.06,5.76,7.23,7.12,7.92,7.43,4.97,9.85,8.90,7.69,4.16,3.67,5.18,7.91,9.06,4.82,8.36,7.40,9.57,3.87,7.69,6.61,0.00
7.80,8.22,11.88,9.50,5.36,4.04,3.95,5.33,4.13,6.28,5.04,7.96,5.47,8.26,5.37,6.98,7.60,8.11,4.12,5.64,4.64,8.03,9.78,5.87,7.37,6.83,9.54,3.89,5.61,5.33,0.00
7.67,7.34,4.04,4.00,4.64,3.72,4.26,5.25,4.08,6.78,7.03,8.43,7.63,7.95,6.33,10.29,8.97,9.63,4.19,3.74,4.23,5.21,9.77,7.60,8.44,4.57,8.60,3.90,6.93,5.40,0.00
9.11,4.30,11.07,7.85,9.07,3.60,4.17,6.24,4.33,8.32,3.21,7.41,5.22,8.46,6.34,8.43,8.30,7.43,7.60,7.00,4.13,9.08,9.55,4.81,7.42,7.50,9.30,4.09,4.11,5.38,0.00
7.51,3.77,5.58,7.84,5.74,3.84,3.86,3.99,5.06,6.95,4.11,5.74,6.06,9.03,7.42,9.30,8.99,8.50,8.22,5.33,4.29,9.17,9.36,7.77,8.02,8.77,8.77,4.06,3.91,4.54,0.00
8.18,5.93,4.43,8.15,6.50,4.08,4.03,6.55,3.90,6.84,4.34,7.97,6.20,8.05,10.93,8.87,7.90,6.76,7.90,6.48,5.54,10.93,7.97,5.75,8.03,6.96,8.83,4.54,7.67,5.41,0.00
8.10,4.57,8.37,9.31,5.17,3.84,4.47,4.68,4.19,4.24,3.48,5.02,7.44,9.28,5.58,9.22,7.13,8.79,4.64,4.32,4.31,7.09,11.08,5.98,8.96,5.41,8.25,4.06,7.89,4.87,1.00
8.27,4.53,4.36,10.07,5.17,3.72,3.89,4.80,3.93,7.13,5.80,5.33,3.39,8.56,5.15,10.69,7.68,10.35,4.46,4.22,5.65,10.91,9.41,6.46,8.59,4.88,9.79,3.63,7.26,5.84,0.00
7.93,4.13,4.55,10.14,7.65,3.75,3.96,4.60,4.57,7.65,3.69,7.39,8.41,8.37,8.47,9.41,9.03,10.25,6.30,8.57,4.37,9.81,10.76,5.45,8.11,6.41,8.66,4.00,3.81,5.24,0.00
7.50,5.72,4.36,8.63,7.84,3.75,3.77,5.67,4.06,8.26,3.75,5.70,4.83,8.64,4.71,9.37,9.00,8.23,8.05,9.01,4.40,8.65,10.68,5.67,8.51,8.11,6.25,4.41,8.05,4.71,0.00
9.15,4.42,4.40,7.48,5.02,3.71,3.96,5.11,3.78,9.03,3.82,7.71,5.54,8.27,5.57,9.42,7.21,9.72,4.83,3.76,6.32,8.39,9.97,5.42,8.78,7.36,8.95,3.95,5.95,4.54,0.00
8.80,4.12,4.45,8.10,4.93,3.86,3.64,5.90,3.77,8.88,3.86,5.96,5.39,8.55,7.53,9.08,8.57,9.66,4.62,7.02,4.25,9.33,8.97,6.30,8.20,7.29,9.05,3.70,8.73,5.60,0.00
7.72,4.63,10.73,8.74,8.77,3.57,3.94,5.30,7.85,10.28,3.47,4.95,9.75,9.08,9.99,9.75,6.56,9.25,8.80,6.92,3.92,9.25,8.34,5.50,8.30,6.90,8.44,3.61,7.82,5.00,0.00
8.44,4.02,4.72,5.88,5.89,4.18,4.16,3.72,4.35,4.45,3.79,6.01,6.89,8.81,4.28,9.31,8.62,8.80,4.82,3.83,4.63,10.08,10.81,6.37,7.12,9.12,8.92,4.41,3.59,4.78,0.00
8.79,3.73,4.67,9.31,7.96,3.78,3.52,5.37,3.67,8.91,7.47,7.56,7.56,8.25,7.08,9.54,8.94,7.25,7.19,6.66,4.18,10.53,9.14,4.58,6.90,6.38,9.40,4.04,6.58,4.32,0.00
7.09,4.59,5.04,5.88,5.16,3.60,4.08,6.79,4.09,5.38,3.51,6.44,5.24,6.89,5.88,9.18,6.50,9.86,4.66,3.61,5.74,4.37,12.30,6.18,7.87,5.07,8.70,3.94,4.12,4.53,1.00
9.21,3.93,5.58,8.42,5.05,3.62,3.95,4.58,4.17,8.73,3.54,6.61,6.61,8.86,5.40,9.30,8.85,7.51,7.01,4.05,7.36,5.61,10.80,4.87,7.45,6.52,3.55,4.10,3.91,4.72,1.00
7.83,3.94,5.77,3.82,7.15,3.60,3.91,3.83,4.13,6.24,3.40,6.17,3.15,8.32,5.91,10.13,8.77,9.37,6.75,3.81,5.35,5.23,11.13,5.08,8.71,6.11,8.28,4.12,7.20,4.73,1.00
7.37,3.96,4.43,10.28,6.27,3.78,3.90,4.24,6.47,10.65,3.78,5.43,11.27,8.96,8.72,10.25,6.97,9.57,9.95,5.84,3.99,10.70,8.99,6.66,8.49,5.52,8.76,3.83,6.96,5.58,0.00
6.75,4.11,4.29,9.37,9.15,3.73,3.94,4.10,4.10,9.31,6.11,5.96,4.37,9.25,6.66,10.07,6.79,10.41,7.63,4.62,6.95,8.32,10.11,6.11,8.70,5.10,8.52,4.85,9.00,8.08,1.00
7.10,4.12,3.70,7.81,6.05,3.89,4.35,4.03,4.64,8.50,8.54,6.87,7.88,8.28,6.19,10.30,8.00,9.52,4.73,4.59,4.78,10.69,11.32,5.82,7.91,6.21,9.49,3.78,5.79,5.49,0.00
7.10,3.75,10.13,10.91,6.15,3.90,3.84,4.92,6.50,8.02,3.74,5.70,9.69,9.08,8.02,9.34,7.70,9.46,9.17,8.70,4.16,11.61,8.52,5.51,9.14,4.63,8.07,4.12,7.84,6.17,1.00
8.10,5.33,4.45,10.33,5.34,3.74,3.82,5.96,4.41,8.04,3.94,6.35,5.22,8.52,5.23,9.97,9.14,8.73,7.52,6.24,6.27,7.30,9.79,5.00,7.83,8.39,7.57,3.93,5.59,5.95,0.00
7.40,4.58,10.31,4.23,8.66,4.07,3.96,7.45,4.31,6.74,4.32,7.61,5.12,7.72,5.10,9.41,8.79,8.19,7.40,6.59,4.16,7.77,10.40,4.88,7.63,5.86,9.86,3.79,3.45,5.49,0.00
7.83,5.82,4.07,8.59,4.56,3.78,3.93,3.69,6.08,8.27,3.41,5.29,6.42,8.11,7.41,10.35,8.50,9.21,4.23,8.70,4.38,8.89,10.54,5.08,9.01,5.18,9.58,4.00,7.08,5.12,0.00
8.56,3.99,6.79,9.66,8.60,3.48,3.64,4.62,6.34,8.05,3.57,5.92,7.12,8.30,8.31,9.74,7.71,9.59,6.57,8.40,4.38,7.76,9.75,5.17,7.27,5.16,9.30,4.16,4.04,4.92,0.00
8.98,4.06,5.30,5.37,4.65,3.71,6.84,7.35,4.30,6.20,8.24,7.02,5.77,7.76,7.53,10.04,7.26,9.33,4.59,7.81,4.08,9.23,10.20,6.22,6.93,5.25,8.80,3.89,6.95,5.01,0.00
8.78,5.27,11.92,9.51,9.16,3.75,3.74,4.14,3.82,9.13,3.43,7.33,4.61,7.83,7.49,10.27,7.99,7.63,4.34,4.93,4.99,11.34,8.96,4.43,7.99,6.47,8.35,3.75,3.75,4.62,0.00
8.23,8.35,11.95,8.15,4.37,3.63,3.96,3.97,4.29,7.73,3.23,7.50,8.57,7.61,6.25,9.99,9.76,8.93,7.55,3.78,4.15,8.49,11.33,5.17,8.14,7.15,7.85,3.65,7.97,5.52,0.00
9.16,6.59,4.41,10.43,5.13,3.87,6.12,3.99,3.84,4.94,4.86,7.17,3.69,8.73,6.06,9.25,6.13,10.30,4.37,3.62,9.42,8.84,10.27,4.85,8.63,6.81,8.00,4.14,3.70,4.80,1.00
8.75,3.70,4.11,10.01,7.33,4.25,4.10,4.48,3.96,6.66,3.27,8.13,9.37,8.15,6.33,10.24,7.98,8.51,6.77,4.27,5.95,6.10,10.61,7.06,7.17,7.18,9.10,3.71,3.95,6.35,1.00
7.94,4.37,9.83,8.24,9.89,3.57,3.93,3.91,5.29,6.72,3.20,6.41,7.00,8.51,5.51,10.62,8.68,9.73,7.93,3.78,4.19,9.74,9.69,4.80,8.76,5.26,8.51,4.10,7.73,4.68,1.00
10.52,5.95,4.63,7.58,4.96,4.09,8.34,5.36,4.48,9.19,3.58,5.42,3.54,7.99,5.78,10.04,7.28,8.65,4.60,3.88,4.60,7.51,10.12,5.12,7.93,4.98,6.72,4.04,4.02,5.43,0.00
