100652850_at,10161_at,10974_at,1823_at,200844_at,355_at,3823_at,388692_at,51226_at,51260_at,5447_at,54495_at,55106_at,5588_at,57291_at,576_at,5935_at,7068_at,90141_at,9609_at,label
8.97,3.95,7.29,3.81,6.03,7.00,3.44,5.95,6.65,8.20,7.36,9.74,4.69,4.85,10.50,5.63,6.12,6.73,9.55,5.39,0.00
8.33,7.26,4.68,3.83,6.18,7.73,3.97,5.50,7.57,9.59,7.43,9.74,8.14,4.36,9.56,6.86,6.87,7.77,8.65,6.28,0.00
8.27,3.64,6.31,3.96,4.67,7.21,3.69,6.21,4.90,9.33,8.71,10.25,8.67,4.21,9.25,8.34,7.54,6.59,7.38,6.47,1.00
9.17,5.67,4.49,3.70,5.25,9.17,3.27,7.14,5.41,9.90,7.56,10.42,8.18,4.24,10.26,5.54,7.52,5.07,8.71,4.61,0.00
8.12,5.40,9.38,3.92,5.24,7.02,4.16,7.73,6.31,9.62,7.48,7.73,5.02,5.91,9.18,5.06,8.78,5.74,7.72,4.93,0.00
8.39,4.09,9.64,3.64,3.79,6.73,3.28,5.53,5.40,10.05,8.30,6.72,4.53,6.45,10.77,5.02,8.96,5.15,8.95,4.95,0.00
7.11,4.43,8.56,3.78,3.99,8.96,3.61,5.81,7.84,10.04,5.90,9.07,9.20,7.56,10.02,5.43,8.76,5.26,9.02,5.23,1.00
8.12,7.70,9.91,3.74,6.95,8.61,3.35,6.38,8.60,9.64,8.54,8.52,5.72,6.07,10.42,5.11,7.19,5.46,9.25,4.59,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
8.09,4.17,4.90,4.14,3.76,9.99,4.79,6.45,6.34,7.69,7.11,9.49,4.66,4.56,10.70,6.67,8.53,4.80,9.05,4.78,0.00
9.12,4.02,4.01,3.65,5.41,7.15,3.49,5.71,5.14,9.59,8.21,9.02,8.40,4.10,10.23,6.07,8.66,7.23,9.34,5.42,0.00
9.14,6.48,14.22,3.80,4.05,5.50,3.53,5.87,5.42,9.77,8.66,7.60,6.78,4.31,9.13,5.30,7.98,8.75,9.21,5.99,0.00
