100652850_at,3823_at,388692_at,51226_at,51260_at,5447_at,54495_at,5935_at,90141_at,9609_at,label
8.12,5.56,9.54,8.56,9.01,6.04,10.40,7.97,8.75,5.64,1.00
7.49,3.47,4.97,4.72,8.08,7.53,9.02,8.94,8.85,5.62,1.00
8.52,6.53,5.74,6.34,9.08,7.72,9.37,8.43,9.86,4.45,0.00
9.96,5.89,5.19,5.67,9.25,8.85,8.94,8.68,8.33,4.50,0.00
8.76,7.23,7.12,4.97,9.85,8.90,7.69,8.36,9.57,6.61,0.00
7.80,5.04,7.96,5.37,6.98,7.60,8.11,7.37,9.54,5.33,0.00
7.67,7.03,8.43,6.33,10.29,8.97,9.63,8.44,8.60,5.40,0.00
9.11,3.21,7.41,6.34,8.43,8.30,7.43,7.42,9.30,5.38,0.00
7.51,4.11,5.74,7.42,9.30,8.99,8.50,8.02,8.77,4.54,0.00
8.18,4.34,7.97,10.93,8.87,7.90,6.76,8.03,8.83,5.41,0.00
8.10,3.48,5.02,5.58,9.22,7.13,8.79,8.96,8.25,4.87,1.00
8.27,5.80,5.33,5.15,10.69,7.68,10.35,8.59,9.79,5.84,0.00
7.93,3.69,7.39,8.47,9.41,9.03,10.25,8.11,8.66,5.24,0.00
7.50,3.75,5.70,4.71,9.37,9.00,8.23,8.51,6.25,4.71,0.00
9.15,3.82,7.71,5.57,9.42,7.21,9.72,8.78,8.95,4.54,0.00
8.80,3.86,5.96,7.53,9.08,8.57,9.66,8.20,9.05,5.60,0.00
7.72,3.47,4.95,9.99,9.75,6.56,9.25,8.30,8.44,5.00,0.00
8.44,3.79,6.01,4.28,9.31,8.62,8.80,7.12,8.92,4.78,0.00
8.79,7.47,7.56,7.08,9.54,8.94,7.25,6.90,9.40,4.32,0.00
7.09,3.51,6.44,5.88,9.18,6.50,9.86,7.87,8.70,4.53,1.00
9.21,3.54,6.61,5.40,9.30,8.85,7.51,7.45,3.55,4.72,1.00
7.83,3.40,6.17,5.91,10.13,8.77,9.37,8.71,8.28,4.73,1.00
7.37,3.78,5.43,8.72,10.25,6.97,9.57,8.49,8.76,5.58,0.00
6.75,6.11,5.96,6.66,10.07,6.79,10.41,8.70,8.52,8.08,1.00
7.10,8.54,6.87,6.19,10.30,8.00,9.52,7.91,9.49,5.49,0.00
7.10,3.74,5.70,8.02,9.34,7.70,9.46,9.14,8.07,6.17,1.00
8.10,3.94,6.35,5.23,9.97,9.14,8.73,7.83,7.57,5.95,0.00
7.40,4.32,7.61,5.10,9.41,8.79,8.19,7.63,9.86,5.49,0.00
7.83,3.41,5.29,7.41,10.35,8.50,9.21,9.01,9.58,5.12,0.00
8.56,3.57,5.92,8.31,9.74,7.71,9.59,7.27,9.30,4.92,0.00
8.98,8.24,7.02,7.53,10.04,7.26,9.33,6.93,8.80,5.01,0.00
8.78,3.43,7.33,7.49,10.27,7.99,7.63,7.99,8.35,4.62,0.00
8.23,3.23,7.50,6.25,9.99,9.76,8.93,8.14,7.85,5.52,0.00
9.16,4.86,7.17,6.06,9.25,6.13,10.30,8.63,8.00,4.80,1.00
8.75,3.27,8.13,6.33,10.24,7.98,8.51,7.17,9.10,6.35,1.00
7.94,3.20,6.41,5.51,10.62,8.68,9.73,8.76,8.51,4.68,1.00
10.52,3.58,5.42,5.78,10.04,7.28,8.65,7.93,6.72,5.43,0.00
7.83,3.43,7.42,7.55,9.86,9.59,9.23,8.68,9.95,5.60,0.00
9.48,3.41,7.95,5.11,8.57,6.96,10.04,8.81,8.04,4.51,1.00
9.18,3.49,9.86,7.26,9.09,6.91,10.05,8.79,7.80,4.45,1.00
8.17,3.40,5.60,5.67,10.15,6.77,9.17,8.02,9.93,4.82,0.00
8.24,3.69,7.24,5.79,9.92,7.48,8.38,8.50,8.39,4.90,1.00
10.10,3.67,10.13,5.84,9.31,6.35,10.17,8.47,6.95,8.72,1.00
7.83,3.48,5.83,7.32,9.23,6.28,10.20,9.06,7.97,4.61,1.00
8.65,3.56,7.08,5.42,9.49,6.78,10.04,9.25,7.54,5.04,1.00
8.68,3.69,4.53,4.59,9.76,7.23,8.84,8.20,8.31,4.50,1.00
6.23,5.12,5.31,6.62,9.72,6.44,8.65,8.49,7.89,4.90,0.00
8.56,3.52,8.49,6.21,10.02,7.86,9.52,9.00,8.84,5.61,1.00
8.47,3.60,6.73,5.04,9.43,7.86,8.68,8.75,8.43,4.80,1.00
7.96,3.66,7.04,6.32,9.82,7.04,9.20,8.60,9.05,5.58,0.00
8.00,3.41,6.61,5.53,9.66,9.08,8.58,7.60,7.14,5.04,0.00
8.31,6.08,5.58,6.47,9.39,9.17,9.66,8.85,9.06,4.82,0.00
7.17,4.69,6.05,6.01,9.97,8.18,8.47,8.09,9.60,6.09,1.00
8.17,3.66,7.05,5.91,9.53,7.43,8.54,8.09,8.41,4.69,1.00
8.02,3.53,8.10,5.90,9.83,8.07,9.45,8.50,8.77,5.10,0.00
7.88,7.43,8.38,5.21,10.21,7.51,8.56,7.86,8.83,4.49,0.00
7.04,4.06,7.21,5.23,10.08,7.21,8.78,8.37,8.37,4.41,0.00
8.16,4.36,4.77,8.61,8.70,7.59,10.65,8.61,7.75,4.41,0.00
7.75,3.83,6.32,4.77,9.98,7.49,9.53,8.04,8.42,4.35,0.00
9.49,3.57,7.11,6.74,9.48,8.28,6.68,7.06,9.86,4.28,0.00
7.73,4.90,6.61,7.47,9.37,9.62,9.90,8.59,9.05,5.68,0.00
7.57,4.55,6.94,8.46,10.39,6.76,10.10,8.75,8.07,5.41,0.00
8.85,3.36,5.54,5.26,9.25,5.46,9.62,9.33,6.92,4.37,1.00
9.24,3.44,7.24,4.73,8.95,8.62,8.60,8.65,9.44,5.61,1.00
6.11,3.43,7.51,8.00,9.18,7.29,9.43,8.61,8.52,4.68,1.00
9.50,3.50,6.40,4.84,8.73,8.68,9.73,8.86,8.95,5.60,1.00
7.67,3.65,7.18,9.20,9.07,7.01,9.55,8.39,9.34,4.44,0.00
8.83,4.28,5.74,8.24,8.95,7.84,10.57,7.95,7.64,4.34,0.00
8.26,3.67,5.69,8.90,3.50,7.39,9.58,8.65,9.10,5.26,1.00
8.25,3.82,7.79,6.66,9.83,7.25,10.20,9.09,7.62,4.66,1.00
7.53,3.70,5.25,7.35,8.87,7.12,9.79,8.68,6.70,5.12,1.00
7.66,3.63,5.10,5.25,9.84,9.28,8.62,7.62,8.40,4.49,0.00
6.28,3.64,7.30,8.84,9.71,8.84,10.04,8.64,7.80,4.93,0.00
8.16,3.37,6.70,4.74,9.35,9.93,8.80,8.36,9.86,5.58,1.00
9.31,3.63,7.00,5.15,9.62,9.39,7.74,8.78,8.82,7.26,0.00
8.23,3.72,6.02,5.49,9.82,7.76,9.01,8.51,7.99,5.14,1.00
9.34,3.42,6.60,9.95,9.92,7.59,9.78,8.07,9.83,4.65,0.00
8.24,3.75,6.97,9.08,11.06,7.40,9.04,6.78,9.61,5.59,0.00
7.69,3.52,4.80,7.34,9.12,7.44,9.77,7.43,8.33,5.45,0.00
9.65,3.38,4.58,6.22,9.48,6.83,7.86,8.61,8.28,5.26,1.00
8.32,3.70,4.24,5.43,9.70,7.35,8.99,8.04,7.87,5.18,0.00
7.31,3.58,4.44,7.34,8.85,7.36,8.94,6.82,7.29,6.45,0.00
8.15,3.58,5.58,8.81,9.57,7.16,9.64,8.05,8.19,5.48,0.00
7.07,3.50,6.96,5.49,10.47,8.99,9.18,9.00,8.53,6.31,0.00
7.88,3.75,5.49,8.34,10.64,8.25,8.24,8.34,8.78,4.70,0.00
6.04,5.29,4.94,4.67,10.20,7.61,9.59,9.30,9.95,6.83,0.00
8.22,5.17,6.43,9.46,9.55,8.62,9.60,8.67,8.09,4.63,0.00
6.24,3.80,6.97,5.49,10.06,8.82,7.91,8.38,8.75,4.67,0.00
6.23,3.83,6.25,7.42,10.91,7.94,9.12,8.79,8.75,4.28,0.00
8.91,3.69,5.54,9.12,8.63,9.24,9.83,8.03,7.71,4.30,0.00
7.40,3.28,6.52,4.89,9.64,8.12,7.82,7.86,9.13,4.70,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.05,3.18,5.85,5.64,10.80,8.07,8.36,7.33,7.88,4.08,0.00
9.65,3.56,8.39,7.72,8.83,8.92,8.75,7.00,7.77,5.38,0.00
8.29,4.78,6.93,6.14,9.08,7.42,9.37,8.50,7.64,4.78,1.00
7.99,3.63,7.51,5.55,9.52,6.98,9.87,9.29,8.05,4.57,1.00
7.68,3.44,8.17,5.73,8.44,6.15,9.70,8.32,9.16,4.76,1.00
9.26,3.29,6.40,6.63,9.38,7.37,9.88,9.47,8.52,7.10,1.00
8.46,3.33,5.68,5.93,9.86,6.67,10.36,9.08,9.40,4.53,1.00
8.09,4.05,4.62,5.38,10.08,7.73,8.63,8.02,8.71,4.93,0.00
7.51,3.23,6.21,9.20,9.51,9.36,9.48,7.92,9.40,5.47,0.00
8.34,3.97,6.20,5.49,9.74,9.27,8.89,8.82,9.23,4.88,0.00
7.88,3.59,4.04,8.48,9.30,7.83,9.65,8.97,9.34,5.44,0.00
8.84,3.36,5.32,9.59,9.95,6.69,8.00,8.34,9.46,4.58,0.00
8.49,3.64,7.59,6.30,9.26,8.14,9.17,7.90,8.23,4.91,1.00
7.59,3.65,6.53,10.16,9.22,7.40,9.85,7.93,9.03,4.77,1.00
7.56,3.56,7.61,6.53,10.71,8.37,8.23,9.45,8.35,5.59,1.00
8.21,5.21,6.89,7.37,9.00,7.94,7.13,7.46,9.24,4.47,0.00
7.57,3.54,5.89,8.30,9.91,7.32,9.93,9.06,9.51,5.63,1.00
8.88,3.55,7.22,7.74,8.71,7.99,7.90,7.92,10.15,4.45,0.00
8.06,3.48,6.28,5.23,10.48,7.49,9.19,8.41,8.08,5.22,1.00
8.05,3.45,7.43,5.85,8.84,8.46,8.95,8.21,8.99,4.93,0.00
7.66,3.78,7.19,7.18,10.21,8.06,8.50,8.06,10.24,5.55,0.00
7.61,3.34,5.17,7.50,9.96,7.57,8.32,7.56,8.09,6.41,0.00
9.93,3.59,6.74,9.45,6.85,9.19,7.46,8.15,8.35,6.05,0.00
7.49,3.54,5.54,5.39,10.12,8.39,10.52,8.24,7.94,5.49,1.00
8.04,3.44,6.58,4.90,3.53,8.87,8.22,8.36,9.79,5.11,1.00
8.27,5.48,7.60,5.86,9.72,6.99,9.11,9.11,9.10,4.78,0.00
7.55,3.42,8.20,5.40,11.30,8.40,9.32,9.39,8.90,5.06,1.00
7.23,3.38,4.58,8.87,10.23,7.96,9.59,9.64,7.84,5.72,1.00
7.89,3.79,5.38,5.32,11.09,7.84,10.16,9.31,8.65,4.63,1.00
9.09,3.55,6.96,5.02,9.82,7.44,9.65,7.75,8.75,4.64,1.00
6.68,3.48,6.06,8.16,9.96,8.77,9.09,8.42,8.60,4.70,0.00
7.64,3.58,6.79,8.59,10.00,8.48,8.48,8.00,9.01,6.29,0.00
8.47,5.77,6.43,4.81,8.33,8.51,7.93,8.59,8.02,5.27,0.00
8.59,3.30,6.27,9.97,9.58,8.13,10.03,8.23,8.09,5.74,0.00
7.71,3.45,6.19,10.72,9.98,7.97,9.59,9.20,8.40,4.97,0.00
7.53,3.51,7.74,9.40,9.36,7.74,10.23,8.16,8.20,5.95,1.00
8.05,3.59,7.58,6.38,9.41,6.84,10.87,8.84,7.28,6.00,1.00
10.61,3.54,4.30,5.95,9.71,6.83,9.01,8.58,10.59,4.98,0.00
