100652850_at,330_at,388692_at,4013_at,4255_at,51226_at,51260_at,5152_at,51566_at,5447_at,54495_at,55106_at,56122_at,57291_at,5935_at,647946_at,7068_at,90141_at,90488_at,9609_at,label
8.25,5.22,5.82,5.24,8.64,6.47,9.02,5.76,8.61,7.08,10.35,7.10,5.37,10.83,7.94,6.67,4.62,7.60,9.96,4.64,1.00
7.22,7.07,5.39,8.99,9.10,6.75,4.88,3.81,9.37,8.66,7.89,5.97,4.71,10.88,7.29,3.75,5.35,8.79,9.77,4.25,0.00
8.54,10.69,7.26,5.79,8.22,6.17,10.29,4.08,7.77,7.53,9.15,7.44,3.73,10.80,8.60,3.75,5.02,7.96,10.41,4.95,1.00
9.36,4.08,4.82,5.56,8.23,6.52,9.56,6.31,10.66,7.59,8.78,4.23,7.13,11.24,8.60,6.07,4.84,8.20,9.67,5.53,0.00
8.93,6.99,8.46,5.77,5.31,5.72,8.03,4.12,9.78,5.78,9.22,6.20,3.75,10.81,7.94,3.63,4.98,8.22,10.65,9.04,1.00
7.51,9.26,6.34,6.57,4.80,5.15,7.89,3.71,9.80,7.55,9.24,6.09,4.00,11.32,7.71,6.70,5.65,8.44,8.97,6.54,1.00
8.50,8.53,7.37,5.81,9.02,8.47,9.52,3.50,9.38,7.88,9.70,6.12,4.12,10.57,7.86,3.44,4.81,8.00,8.62,7.43,1.00
8.74,8.56,4.62,5.91,9.18,10.04,9.13,9.01,8.29,7.27,9.37,4.08,4.04,9.78,8.69,3.46,4.80,8.55,8.15,5.40,0.00
8.27,10.87,6.49,7.66,9.13,5.89,9.26,4.01,10.97,6.72,9.98,4.44,4.43,10.02,8.85,3.40,5.15,7.59,11.38,8.83,1.00
8.33,6.52,6.41,7.21,8.64,8.57,9.53,3.82,9.76,6.40,9.83,7.69,4.67,10.94,8.88,3.61,4.79,8.13,9.90,5.96,1.00
6.80,6.27,6.17,5.51,9.21,9.25,9.30,4.79,9.54,9.52,8.68,6.56,4.88,10.42,7.58,4.35,6.44,7.70,10.33,6.22,0.00
9.31,5.14,8.27,7.21,8.82,5.22,9.65,3.84,4.06,6.74,9.53,7.20,3.49,10.01,9.30,3.84,4.79,7.19,8.88,4.46,1.00
7.47,4.60,5.72,6.54,8.69,7.97,9.07,4.59,9.53,7.62,8.77,6.54,6.16,9.94,8.25,4.50,4.77,7.73,10.44,5.61,1.00
7.61,6.07,7.05,5.68,8.11,5.60,9.65,3.57,9.58,8.84,10.59,9.08,6.14,9.04,8.92,4.65,4.84,8.94,11.31,4.30,0.00
5.93,3.72,5.55,5.95,7.51,8.97,6.45,6.31,9.31,8.97,9.04,4.27,4.85,11.62,7.72,6.26,7.68,9.52,9.77,7.00,0.00
9.21,6.76,6.74,6.50,4.72,5.81,9.87,3.89,4.32,8.97,9.48,5.98,4.80,8.62,8.07,5.80,7.82,8.61,9.75,5.11,0.00
6.10,4.07,6.83,5.45,4.78,7.32,9.88,5.64,4.09,7.75,7.65,6.28,5.92,10.50,7.33,4.85,8.16,8.15,9.27,4.80,0.00
