10873_at,1303_at,1312_at,1545_at,23530_at,2534_at,26040_at,26278_at,284702_at,4071_at,4072_at,56474_at,57407_at,5918_at,8303_at,8910_at,9404_at,9603_at,9849_at,9886_at,label
8.33,8.15,6.41,4.38,8.61,7.36,4.33,10.22,6.89,7.79,4.96,7.99,10.80,6.59,5.77,11.05,5.05,6.08,5.99,6.22,0.00
8.24,7.45,8.10,8.24,10.07,8.37,7.00,10.22,10.22,10.57,7.32,8.10,8.19,4.50,4.92,10.05,11.19,6.96,7.03,7.49,0.00
6.02,4.89,9.02,4.32,5.60,7.39,6.32,8.57,8.21,10.00,10.27,8.73,4.58,4.33,5.92,9.86,5.42,6.54,8.35,7.56,1.00
8.44,7.75,9.01,11.35,8.67,4.52,8.41,5.67,8.62,11.33,12.90,8.83,9.63,6.03,5.48,9.81,6.46,6.74,8.15,5.85,1.00
5.00,4.60,7.42,4.95,9.23,7.08,3.98,11.09,10.02,8.85,5.11,8.06,10.27,4.92,6.89,10.91,5.92,4.76,7.91,9.29,0.00
5.94,4.45,7.32,4.14,10.14,6.83,6.12,9.05,10.94,4.36,5.64,7.05,9.54,4.25,6.93,10.71,9.84,4.09,9.23,6.21,0.00
5.16,9.29,9.50,7.94,8.96,8.09,6.83,9.94,9.11,9.63,4.07,7.92,9.55,4.24,6.16,9.43,7.99,7.43,6.05,7.55,0.00
7.43,4.59,8.28,9.92,7.65,8.09,4.14,9.01,9.00,4.66,3.74,7.36,9.19,6.43,5.55,4.77,11.69,4.78,7.52,3.87,0.00
6.26,4.47,7.52,4.38,9.44,5.47,10.92,9.73,9.10,4.00,9.83,4.17,5.05,4.24,5.56,9.45,11.71,6.62,7.86,5.60,1.00
9.32,4.37,9.35,4.02,10.51,8.12,7.81,9.51,9.84,3.82,4.07,7.66,8.27,4.20,5.48,4.25,11.18,4.58,8.50,8.08,1.00
8.11,7.64,9.61,9.12,10.23,4.86,5.82,7.72,7.95,12.80,12.41,7.54,9.62,10.90,4.72,10.09,6.65,9.27,7.92,7.17,1.00
