114818_at,122622_at,1848_at,2012_at,2109_at,25791_at,2706_at,3097_at,3625_at,389136_at,3992_at,401233_at,56122_at,56521_at,5836_at,6920_at,7188_at,7728_at,84674_at,85027_at,label
4.59,4.23,10.51,4.29,9.53,4.17,4.17,6.68,4.91,3.77,9.59,6.17,3.62,9.50,8.23,4.72,8.81,9.78,8.05,9.57,1.00
9.14,7.32,10.42,6.94,10.25,6.79,10.03,4.66,4.94,3.77,7.76,3.94,4.73,4.69,8.42,7.84,4.85,4.64,8.19,4.91,1.00
8.15,5.43,5.92,5.01,9.58,4.75,4.82,5.68,5.27,3.80,10.04,3.06,4.08,4.60,10.92,6.13,6.83,6.94,4.36,7.66,0.00
7.30,6.33,9.56,4.50,9.20,4.39,4.20,4.28,4.82,3.54,10.41,3.44,3.89,6.17,12.50,3.51,4.75,7.78,8.15,9.13,0.00
9.65,7.72,10.34,5.21,8.91,4.11,4.14,4.88,6.73,3.40,8.79,3.65,3.67,4.86,12.37,7.20,8.54,6.89,8.67,10.56,1.00
6.65,5.02,9.12,4.68,11.50,4.73,4.18,4.51,5.24,3.73,6.68,5.24,3.58,8.95,4.85,4.61,4.50,7.82,5.72,4.52,0.00
9.46,7.88,11.16,8.00,9.22,4.54,5.22,5.39,8.13,4.07,9.54,3.19,8.79,6.28,7.94,4.95,8.29,5.77,7.01,7.00,0.00
9.49,4.24,11.20,7.20,11.29,4.38,5.30,7.44,5.06,3.89,7.07,7.65,4.82,4.42,5.71,4.52,6.37,7.14,7.49,6.00,0.00
8.42,6.20,4.91,9.73,10.52,4.51,12.31,6.03,9.28,3.90,9.29,3.78,5.25,5.19,10.87,5.97,4.83,7.36,7.42,8.65,0.00
8.24,5.36,9.54,9.35,9.02,5.06,8.92,5.84,6.28,3.81,9.10,3.10,4.68,4.55,7.52,5.10,6.81,5.91,5.82,7.46,0.00
4.38,7.02,11.22,7.44,10.55,4.18,4.02,6.54,5.00,3.76,10.27,3.22,3.78,7.64,10.45,8.36,6.00,7.72,8.88,9.87,1.00
7.33,5.30,9.78,12.26,9.75,6.20,10.39,5.98,7.86,3.66,4.80,4.31,3.80,4.52,6.70,5.01,7.32,7.92,8.69,6.94,0.00
6.30,6.27,9.12,12.55,10.66,5.90,6.80,6.42,10.44,7.14,10.47,6.36,3.52,4.36,8.94,5.86,6.30,6.12,9.32,6.91,1.00
6.48,5.12,10.23,10.50,9.50,8.02,8.62,6.45,12.25,4.89,9.86,2.77,4.02,6.47,10.70,8.51,5.92,8.83,7.14,6.96,0.00
5.96,5.51,9.45,12.06,10.65,5.84,8.45,6.05,4.91,5.23,8.66,3.05,3.78,4.30,10.67,7.00,5.66,6.89,8.81,7.40,0.00
8.16,5.29,10.77,11.72,9.78,5.17,9.97,7.87,11.08,4.15,5.43,3.20,3.88,4.35,11.19,8.94,6.29,7.32,6.25,5.94,0.00
7.81,6.40,9.87,12.51,10.10,5.60,9.86,6.35,5.09,4.11,8.43,4.19,3.99,4.43,9.68,4.18,5.20,7.09,7.33,7.99,0.00
