1001_at,10186_at,10346_at,11167_at,1839_at,23066_at,27345_at,28231_at,29899_at,3123_at,4013_at,401494_at,4998_at,51170_at,55364_at,57153_at,7298_at,83729_at,8501_at,9603_at,label
9.50,8.97,5.01,10.76,7.04,4.51,8.80,7.42,8.28,5.18,5.16,3.92,6.64,8.93,7.12,7.68,12.96,4.03,5.87,5.62,0.00
5.87,7.93,4.31,3.87,6.11,5.13,7.56,7.94,7.23,5.89,5.38,4.49,5.04,10.09,8.52,4.25,13.10,10.11,6.66,5.31,1.00
5.70,4.03,4.20,4.05,7.36,7.07,5.68,6.64,7.98,9.52,5.41,4.19,8.10,6.90,7.35,5.26,12.01,12.30,9.12,7.35,1.00
9.93,4.56,10.83,8.70,8.18,5.03,7.28,9.86,10.40,5.97,6.85,4.61,6.53,9.87,6.53,9.49,10.92,4.08,5.43,9.18,0.00
9.10,3.70,8.22,3.57,7.58,4.77,5.09,9.30,10.30,5.86,6.21,3.90,6.22,10.92,8.25,6.85,11.28,4.48,6.47,8.58,1.00
5.88,8.26,6.77,11.18,8.81,8.08,7.55,9.23,8.35,6.55,6.97,9.19,7.93,9.67,7.12,6.98,12.65,3.83,7.82,7.54,1.00
5.64,8.87,9.85,4.23,9.32,5.87,9.77,8.67,8.93,12.99,5.37,4.46,9.04,8.17,4.84,6.55,12.88,4.15,8.62,7.67,0.00
8.67,3.83,4.19,3.96,6.03,4.55,5.35,8.40,8.94,7.43,5.40,4.09,6.94,4.61,7.65,8.39,10.97,6.07,6.19,5.86,0.00
5.96,8.21,7.58,11.64,6.82,7.57,8.55,6.03,8.62,5.96,5.80,8.25,6.99,9.42,6.60,6.81,13.10,4.03,6.17,5.15,1.00
8.88,3.66,6.59,6.81,5.79,4.65,5.38,7.79,7.57,6.00,6.63,9.66,5.00,8.81,7.07,9.58,10.57,4.04,5.48,4.27,0.00
5.71,9.17,4.01,5.83,6.20,4.52,4.98,11.27,9.84,12.85,7.85,4.26,6.88,10.87,8.24,5.26,12.45,5.34,7.61,6.71,0.00
8.96,6.32,8.65,4.66,7.02,3.95,5.58,7.50,10.36,5.96,5.57,6.26,6.83,5.29,6.76,11.43,12.92,3.90,5.95,6.91,1.00
5.45,6.64,11.95,4.23,5.84,5.83,6.12,7.60,8.56,12.50,6.06,6.53,8.31,9.03,5.36,7.62,12.29,10.23,9.41,7.09,1.00
5.80,4.13,6.46,4.57,6.18,5.40,5.39,8.49,8.36,6.27,8.28,9.08,8.63,10.51,8.09,5.11,12.79,5.86,8.33,5.46,1.00
5.71,3.92,6.87,7.61,5.97,5.74,10.37,8.94,7.80,6.92,5.90,3.73,8.19,10.42,8.40,7.05,12.80,7.62,6.98,4.81,0.00
6.54,8.72,4.21,10.13,6.86,4.41,5.39,9.19,8.61,6.06,7.18,4.27,6.70,10.31,7.72,4.63,12.90,4.16,6.20,5.28,0.00
5.33,4.24,9.84,4.76,7.19,6.34,6.08,9.05,8.58,12.80,6.38,8.44,8.67,9.84,3.90,7.87,12.94,4.97,8.55,6.46,1.00
5.68,5.25,11.67,3.52,6.19,4.86,7.98,8.88,7.74,13.38,7.03,9.18,8.37,8.80,4.16,5.12,12.98,4.80,6.84,8.59,0.00
5.58,9.57,6.61,12.72,7.71,7.02,6.37,7.31,9.23,6.17,6.37,4.19,6.00,7.77,7.11,7.35,12.44,3.92,5.41,6.40,0.00
5.49,3.86,11.51,6.26,7.70,4.84,6.97,7.66,8.78,5.92,6.55,9.62,7.59,9.38,3.92,6.69,12.76,4.62,9.96,3.85,1.00
5.38,4.41,9.80,4.97,7.44,6.03,5.27,7.77,8.27,11.99,8.54,9.66,8.22,12.15,9.28,4.23,12.78,6.09,9.87,4.95,1.00
5.83,8.52,8.64,10.62,8.38,6.63,6.64,8.23,8.04,5.41,5.42,7.58,7.09,10.36,8.33,5.57,12.56,5.45,6.47,8.84,1.00
6.12,7.76,4.28,8.91,6.27,8.63,9.24,6.34,9.17,5.79,5.24,4.36,7.11,9.72,6.67,5.66,12.49,4.47,6.14,5.44,0.00
9.65,5.43,5.53,10.72,8.91,5.38,7.42,8.92,9.16,10.61,5.98,10.51,7.54,10.71,6.45,7.08,11.62,4.03,6.75,6.26,0.00
5.60,11.08,4.10,5.30,9.41,9.06,5.49,7.15,8.89,5.90,5.73,4.03,7.50,10.31,8.39,7.02,13.06,5.02,5.80,6.95,1.00
5.73,4.12,6.60,9.33,5.97,4.82,5.23,7.04,8.86,6.07,7.22,4.46,7.62,10.43,7.75,4.71,12.34,4.44,5.78,4.65,0.00
10.59,8.54,4.52,12.42,10.24,7.79,8.08,7.12,8.33,6.20,5.68,8.79,6.79,9.10,6.53,9.07,11.89,4.11,5.04,8.98,0.00
6.61,4.21,4.01,12.19,8.04,6.02,4.99,4.70,9.47,5.44,5.73,3.90,6.76,9.51,7.72,4.69,12.52,4.51,5.04,3.19,0.00
6.05,7.69,4.33,8.73,11.22,7.24,7.22,7.89,10.25,5.75,5.41,5.93,7.94,10.41,8.46,5.52,12.94,4.07,5.74,7.14,1.00
6.80,8.22,3.83,6.93,7.67,8.05,5.54,9.66,9.85,6.26,8.81,3.82,8.53,10.28,6.61,5.13,13.18,4.09,4.85,8.40,1.00
10.35,6.10,5.08,11.77,9.30,4.25,7.92,10.63,9.47,9.03,7.04,9.35,5.82,9.95,6.38,8.98,10.82,6.03,6.00,8.38,0.00
5.29,7.45,5.31,8.59,6.12,4.89,6.56,10.45,9.02,6.29,5.07,4.63,8.81,6.89,5.78,7.18,12.01,6.78,5.15,5.94,0.00
11.11,7.82,4.52,7.45,9.26,5.08,7.53,8.80,9.39,6.71,7.06,4.60,6.97,8.80,7.22,8.79,11.56,3.96,5.17,7.47,0.00
12.60,5.79,5.56,9.54,7.39,4.72,8.10,9.17,9.13,8.12,5.77,4.34,6.84,7.40,8.34,10.51,11.71,4.36,4.90,7.88,0.00
7.38,5.46,4.21,11.62,10.31,4.90,6.76,9.28,8.84,7.18,7.19,10.29,7.57,10.06,7.47,4.77,12.24,4.47,6.87,6.39,0.00
7.66,9.42,4.40,11.81,11.65,8.52,6.91,7.39,9.17,6.20,5.46,4.46,6.75,9.52,7.57,6.84,13.39,3.90,5.20,7.27,0.00
6.48,4.19,3.87,4.48,6.84,4.52,5.77,9.66,9.43,8.60,7.46,3.90,6.91,11.03,7.67,8.16,12.11,5.63,8.69,4.24,0.00
8.41,4.92,8.57,4.47,8.11,4.64,5.27,10.24,8.88,6.55,6.23,4.14,6.88,9.92,6.09,9.03,9.79,3.72,5.66,8.82,0.00
5.87,5.45,6.81,4.24,6.35,6.72,7.65,4.87,7.22,11.48,7.06,8.17,8.60,11.60,8.74,6.93,12.30,8.83,10.27,6.33,1.00
5.37,4.19,12.03,7.10,7.79,5.80,4.88,8.01,8.00,10.59,6.01,8.67,9.19,12.60,8.84,5.40,12.16,3.95,10.38,5.69,1.00
6.00,3.94,10.33,3.92,6.36,8.94,11.54,5.91,7.48,11.94,5.67,5.99,8.71,5.54,8.14,7.04,12.21,4.38,9.57,4.24,0.00
8.24,6.50,4.99,4.63,7.20,4.52,8.98,11.03,9.48,5.82,5.87,4.27,6.36,10.32,8.05,8.40,10.09,4.01,8.04,9.38,0.00
5.99,4.71,4.30,4.15,7.14,8.43,5.35,10.24,6.71,6.24,7.18,4.01,6.92,8.44,8.21,4.59,11.08,12.45,5.36,5.15,0.00
9.41,7.09,4.76,12.32,9.32,6.12,5.15,7.68,8.38,5.71,5.48,6.63,6.47,9.47,6.76,9.47,11.33,8.74,5.49,8.97,0.00
8.01,5.36,9.68,3.99,7.46,4.37,4.96,11.97,7.30,5.27,6.36,4.59,5.52,9.89,6.44,4.74,10.94,7.67,5.08,5.46,0.00
5.36,4.13,4.59,9.80,7.97,5.08,6.18,9.09,8.71,7.15,5.58,6.06,7.43,10.18,7.54,7.69,11.61,5.58,5.97,6.01,0.00
6.29,3.95,6.41,4.17,6.28,5.11,6.12,8.89,8.84,6.11,5.53,5.11,9.31,10.31,4.13,6.86,13.46,3.98,5.64,5.90,1.00
6.13,9.19,9.82,3.90,5.32,4.70,11.93,7.70,8.32,11.69,5.29,4.43,8.99,5.85,4.00,6.65,13.00,4.42,8.19,4.39,0.00
9.39,7.88,9.10,10.60,11.34,4.73,8.05,9.32,8.91,6.68,7.48,4.14,7.07,10.84,6.36,9.12,12.10,4.17,6.69,9.60,0.00
9.76,7.57,6.34,9.46,8.22,4.63,7.11,9.58,9.48,7.48,5.60,4.56,6.06,11.15,6.16,8.87,10.64,3.86,5.82,8.20,0.00
10.06,3.88,6.09,9.93,9.33,5.14,8.70,9.74,8.48,6.87,5.68,3.81,8.25,8.99,7.58,8.97,11.74,3.86,5.41,6.93,0.00
5.72,5.56,5.58,6.21,5.70,6.42,7.02,5.15,8.42,14.25,6.15,10.29,8.07,10.70,4.13,4.37,11.66,5.56,9.13,8.54,1.00
8.80,4.05,7.41,8.69,9.55,4.84,8.95,10.39,8.10,9.01,5.65,4.21,8.47,9.15,7.21,8.81,11.85,3.98,4.90,7.65,0.00
5.34,3.69,4.21,4.15,8.37,4.58,5.17,11.92,8.84,6.18,8.91,4.67,7.63,10.67,7.18,5.04,11.64,3.88,8.56,7.75,0.00
6.22,9.21,8.65,3.43,5.69,5.54,9.44,8.58,7.82,13.43,5.71,4.52,8.75,7.50,3.97,7.04,12.58,5.65,8.67,5.96,0.00
5.12,8.73,4.47,12.04,7.98,4.87,8.53,5.89,9.13,5.52,8.08,3.70,8.78,10.74,7.94,8.29,12.52,4.58,5.83,4.65,0.00
6.64,7.19,4.75,9.84,8.25,7.16,8.04,6.45,8.67,6.46,7.95,7.97,7.63,10.95,7.22,6.07,11.77,4.02,5.67,7.45,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.02,4.08,8.20,3.96,7.57,4.80,6.51,7.09,10.55,6.12,6.96,4.05,8.98,12.08,3.73,6.73,13.12,4.20,5.83,4.39,1.00
10.41,8.75,7.24,5.15,7.71,4.63,6.50,8.57,9.27,6.31,5.21,3.80,7.40,10.07,8.28,9.40,12.06,3.83,5.26,7.74,1.00
10.09,7.92,7.28,4.95,6.22,4.62,8.05,7.63,8.71,6.02,5.61,6.51,7.90,10.69,8.22,8.56,12.23,4.10,5.17,7.79,1.00
5.16,9.49,4.04,12.21,9.14,8.68,5.39,4.54,9.35,5.34,4.82,6.67,8.76,9.99,6.58,6.89,12.37,7.95,6.46,4.08,1.00
12.01,8.13,10.43,9.65,8.23,5.26,5.55,5.57,10.59,7.47,6.25,9.53,6.65,8.98,6.87,7.43,11.48,5.03,5.45,7.19,1.00
5.63,8.38,8.71,12.54,8.44,5.21,7.21,5.78,8.88,6.07,7.10,3.83,7.22,8.54,7.34,7.08,12.51,10.51,6.05,7.87,1.00
5.87,4.46,4.76,11.47,8.74,4.79,4.72,8.32,9.25,6.20,7.45,3.92,7.20,10.62,7.39,6.76,12.99,5.01,5.33,10.01,0.00
