100132815_at,1365_at,1690_at,221120_at,27345_at,3625_at,5783_at,7620_at,79605_at,9590_at,label
7.88,9.11,7.10,8.89,6.18,6.28,6.36,4.37,4.68,6.99,0.00
8.08,4.19,4.66,9.15,6.12,4.78,5.11,5.92,4.35,4.25,1.00
7.65,4.46,5.00,7.35,11.93,5.45,4.48,5.40,4.06,4.51,0.00
6.11,7.01,7.53,9.33,8.05,6.46,7.53,5.09,3.94,9.65,0.00
4.16,7.59,6.94,8.64,7.11,7.86,4.85,4.45,4.51,8.44,0.00
6.66,8.97,4.78,9.24,8.70,4.72,5.91,6.26,4.21,6.57,0.00
7.78,3.81,9.77,8.91,7.02,4.92,4.26,6.55,4.75,5.69,1.00
6.43,9.05,4.85,9.33,8.95,5.09,6.72,5.90,4.50,7.42,0.00
5.96,5.04,6.72,8.26,5.17,4.42,7.22,5.11,3.89,10.68,0.00
7.83,4.06,5.84,8.45,9.44,4.66,4.62,3.77,4.37,4.50,0.00
6.42,4.08,10.29,8.26,8.53,4.21,6.49,4.89,7.79,9.29,0.00
5.32,4.95,8.52,8.81,8.04,7.41,7.25,3.92,4.94,11.24,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.29,4.18,4.76,9.60,6.51,4.45,4.99,5.42,4.07,4.75,1.00
6.33,4.08,6.68,8.94,6.50,6.43,8.60,6.58,4.92,5.47,1.00
9.11,4.14,7.15,8.84,8.05,4.70,9.92,5.97,4.04,5.71,1.00
8.25,3.80,10.99,7.64,5.39,9.82,7.74,7.33,4.07,9.52,1.00
6.19,4.07,5.73,7.63,5.55,5.78,9.41,4.23,5.08,5.95,1.00
6.46,4.27,4.50,9.01,7.21,9.21,8.41,5.86,3.88,8.36,1.00
6.38,3.81,4.81,8.92,4.72,5.79,4.74,5.48,4.21,10.24,0.00
5.36,4.11,9.01,8.88,5.14,4.31,8.50,4.55,4.13,4.51,1.00
7.43,3.78,9.91,7.68,7.67,4.23,8.63,6.14,7.80,9.06,1.00
4.11,8.84,4.69,9.10,5.87,11.80,7.96,3.87,4.16,4.72,0.00
7.41,4.03,10.84,8.81,8.25,4.49,10.39,5.84,5.38,7.31,1.00
7.26,3.94,5.45,9.66,6.16,4.31,8.31,6.54,3.83,9.24,1.00
5.41,3.97,9.63,9.56,6.32,5.62,8.24,4.98,4.98,5.58,1.00
4.29,3.88,4.52,9.05,8.55,5.48,7.45,4.09,4.05,11.32,0.00
5.62,3.96,4.55,8.84,5.49,4.39,6.80,4.66,4.89,9.07,0.00
5.94,5.23,7.45,9.02,7.30,5.41,5.36,6.25,3.91,8.72,1.00
6.05,3.98,8.95,9.12,7.59,4.63,7.71,4.64,5.51,8.21,0.00
6.13,9.07,4.54,9.47,4.95,4.50,5.63,7.17,4.11,4.69,1.00
5.03,4.11,8.89,8.76,9.16,8.04,7.12,3.74,6.07,9.88,0.00
4.61,4.22,5.13,8.52,5.51,6.15,5.04,4.94,7.25,5.83,0.00
7.28,4.28,7.42,9.10,6.07,10.67,5.68,7.06,5.10,10.84,0.00
7.89,4.75,10.57,7.04,7.69,5.71,8.49,6.47,5.32,10.00,0.00
6.72,8.64,7.92,9.12,7.24,7.19,7.38,5.02,5.65,4.43,0.00
5.67,8.65,9.64,8.69,8.96,10.10,7.68,4.22,7.33,9.30,0.00
7.09,4.41,10.84,9.35,11.26,4.91,4.45,5.13,4.20,4.68,1.00
7.74,3.76,10.60,4.13,7.35,4.50,4.45,6.01,4.35,4.57,1.00
5.34,4.23,4.55,4.99,5.02,5.45,9.09,4.86,4.55,4.82,0.00
8.63,4.07,4.66,5.03,7.22,5.16,3.89,3.93,4.39,6.82,0.00
7.58,3.59,4.92,7.98,7.27,4.80,4.93,6.85,4.43,9.73,0.00
4.42,6.87,4.76,9.31,5.30,4.57,9.18,5.71,4.26,8.04,1.00
4.08,4.00,8.41,8.95,5.73,4.45,8.40,4.93,4.66,5.85,1.00
5.22,7.02,6.74,7.19,6.25,7.31,6.65,5.89,5.07,8.14,0.00
7.14,3.70,9.31,9.76,4.92,7.21,7.21,5.97,3.92,9.72,1.00
