10098_at,10643_at,11012_at,114327_at,114569_at,1293_at,146857_at,1543_at,1573_at,25797_at,2878_at,29113_at,3248_at,3624_at,389376_at,4016_at,4038_at,4312_at,53827_at,55353_at,55819_at,57535_at,5891_at,59277_at,6003_at,654433_at,7306_at,83988_at,84958_at,9770_at,label
7.93,10.02,4.99,6.91,13.02,3.92,6.23,8.14,7.12,7.58,7.19,5.55,9.89,4.08,3.83,3.15,8.36,3.41,5.69,12.63,9.15,5.20,7.72,6.32,3.21,4.17,7.00,3.73,7.34,5.14,1.00
8.77,10.28,10.16,6.56,8.32,4.30,3.93,5.79,5.14,4.94,4.41,4.80,4.04,7.36,3.63,11.27,4.50,3.56,11.69,10.84,9.20,4.90,11.07,10.03,3.46,4.75,4.45,3.87,4.78,4.91,0.00
6.26,11.40,4.87,6.57,4.89,3.99,7.57,5.52,3.94,7.26,4.10,5.14,4.12,4.08,3.56,4.37,7.05,6.19,10.78,11.88,9.39,4.52,8.30,4.46,3.47,4.13,4.01,4.21,5.13,4.04,1.00
7.32,11.61,4.72,8.03,6.70,4.18,4.39,5.57,4.86,8.64,4.31,5.32,4.00,4.41,3.91,7.88,6.69,7.52,9.23,11.65,9.08,4.57,6.49,3.86,3.48,5.78,4.19,3.48,5.36,4.07,0.00
5.54,10.32,5.28,8.34,8.36,4.60,7.32,5.24,4.38,3.85,10.43,4.92,4.64,3.94,3.79,5.22,6.37,3.62,8.97,11.44,9.84,5.12,4.77,8.21,3.55,6.03,3.94,4.47,4.19,7.68,1.00
8.08,11.03,4.63,7.24,12.61,4.51,4.11,8.31,7.07,3.71,6.54,5.55,3.93,4.18,4.23,5.89,5.20,6.87,12.38,12.16,8.57,4.40,7.51,10.35,3.57,4.13,4.02,4.35,6.92,3.98,1.00
8.91,10.75,4.11,7.02,13.32,3.62,7.34,8.94,6.40,5.56,10.96,5.38,7.78,4.17,13.29,5.26,4.57,3.70,9.09,11.76,9.08,4.07,6.60,9.94,3.38,7.07,3.97,5.67,8.01,4.08,1.00
9.36,9.77,4.72,7.52,12.62,4.30,7.69,6.31,6.57,3.62,9.21,4.79,7.71,3.93,3.62,5.12,4.57,4.07,10.69,12.43,7.82,4.34,6.77,9.74,3.38,4.07,6.55,5.08,8.09,4.02,1.00
5.28,10.28,4.60,7.37,3.96,4.30,4.18,5.15,4.27,11.16,10.25,5.15,3.91,4.39,3.48,6.42,5.68,7.77,9.59,11.74,9.30,4.53,7.56,9.40,3.29,7.14,4.22,3.96,4.69,4.33,0.00
11.41,6.86,4.60,7.26,11.46,5.01,5.41,9.18,5.25,10.67,8.89,11.29,4.02,3.98,3.67,3.94,8.56,3.36,4.57,12.37,10.11,5.15,5.29,5.12,3.47,6.65,7.85,4.11,4.49,4.32,0.00
7.60,11.50,4.49,9.19,3.96,4.18,3.59,5.70,5.90,9.39,11.92,4.83,4.04,6.47,3.65,5.77,6.86,13.59,10.72,10.53,10.09,4.17,10.18,3.57,3.51,4.42,4.00,4.34,4.79,5.24,0.00
4.88,11.82,4.83,8.77,3.85,6.80,3.93,5.16,4.34,6.80,6.87,5.17,3.84,3.91,3.65,7.11,8.20,12.02,9.57,12.56,10.01,4.81,5.94,5.83,3.26,4.24,11.70,3.97,4.92,6.06,0.00
6.39,10.19,4.65,8.12,4.10,4.15,3.76,6.69,4.21,3.85,4.63,5.13,12.47,4.32,4.17,3.69,7.78,3.68,11.48,12.21,10.20,4.51,6.37,3.83,4.86,4.02,3.68,5.38,8.08,8.20,1.00
4.72,11.47,5.04,7.76,12.58,3.95,6.09,7.79,6.81,8.43,9.32,4.81,3.83,3.84,3.54,9.37,5.89,3.31,8.99,12.87,9.31,4.34,6.13,5.38,3.43,4.13,4.03,4.81,6.63,4.07,1.00
7.03,10.15,4.94,7.25,11.81,5.09,3.52,9.35,6.29,5.36,4.00,5.33,4.40,12.39,3.80,7.00,4.37,12.05,12.29,11.54,9.10,4.28,6.81,9.19,3.76,6.93,3.87,4.25,5.41,4.07,1.00
4.78,11.95,11.11,6.03,12.48,3.94,4.20,6.88,5.95,3.46,4.91,5.71,8.82,4.06,4.77,3.54,5.08,3.58,8.53,10.49,6.22,4.51,7.13,4.36,3.66,9.26,4.24,3.91,7.14,4.25,1.00
5.04,3.95,4.65,8.48,4.63,3.99,5.76,4.90,3.66,6.00,3.75,4.83,4.04,3.89,3.98,3.39,4.01,3.49,10.49,6.00,10.80,4.41,8.42,3.63,3.46,6.33,3.60,7.30,7.79,11.50,0.00
7.40,10.72,4.32,7.48,3.98,3.94,4.07,5.53,4.52,4.10,4.08,5.27,4.04,5.07,3.70,4.29,5.04,3.74,9.95,11.87,11.90,4.30,6.37,3.76,3.90,6.88,3.84,3.84,7.96,11.18,1.00
4.83,11.15,5.51,6.98,4.36,4.65,3.75,5.59,4.42,3.59,4.35,5.92,4.06,3.88,4.07,4.00,4.54,3.47,9.18,4.32,4.61,4.51,5.43,3.55,11.26,4.42,3.97,4.07,5.30,10.76,0.00
4.49,10.55,8.64,7.39,12.03,8.69,6.21,6.42,6.33,5.12,4.65,8.22,7.34,3.80,5.53,6.72,5.26,6.85,9.21,11.82,4.40,5.83,8.21,6.77,3.57,9.15,3.74,4.28,8.40,4.13,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.81,11.28,4.93,8.23,4.31,4.86,3.69,4.71,4.63,3.76,4.25,5.11,4.84,4.54,3.86,9.72,8.56,12.23,9.29,12.83,8.90,5.11,7.36,9.37,3.34,3.91,5.58,7.09,9.18,4.40,0.00
6.23,11.11,5.50,7.74,12.23,4.55,3.87,5.90,5.59,3.86,8.59,4.82,8.38,4.18,6.96,5.82,5.18,10.25,10.06,12.83,6.11,4.43,5.40,8.91,7.21,6.71,3.92,6.94,5.41,4.79,0.00
4.67,11.75,5.25,10.63,11.88,4.87,4.52,5.54,4.88,7.88,11.74,5.63,4.12,4.05,7.21,5.55,4.68,3.86,7.91,10.57,10.18,4.48,7.39,4.72,3.49,4.39,4.54,7.48,8.58,4.10,0.00
4.72,10.91,4.41,6.86,4.52,4.91,4.42,5.58,3.85,4.62,4.19,5.45,4.10,4.25,3.85,3.26,5.31,3.55,9.57,4.80,4.02,4.63,5.37,3.92,9.82,6.80,3.83,6.41,6.42,9.98,0.00
8.40,11.11,4.69,8.64,12.18,4.35,3.56,5.01,3.86,3.70,3.87,11.89,4.09,4.08,3.65,9.31,4.56,3.74,11.54,10.21,9.01,4.24,8.32,12.18,3.52,7.83,3.50,3.81,8.05,4.02,0.00
7.72,11.39,5.24,7.58,12.50,4.02,6.13,5.46,4.96,6.04,10.45,7.47,5.10,8.09,3.78,9.57,6.20,3.41,10.18,11.52,9.12,4.48,8.45,9.49,3.25,7.94,3.85,3.68,7.58,7.04,1.00
5.04,11.59,4.99,7.06,4.21,3.87,6.91,7.02,4.36,4.04,4.14,5.07,4.47,3.87,3.98,3.67,5.12,3.74,8.73,8.29,6.07,4.28,5.54,7.15,3.42,4.24,3.96,7.43,7.04,9.85,1.00
7.07,11.29,4.62,7.88,6.82,4.84,4.20,5.57,4.32,8.51,9.35,5.34,4.81,4.76,3.48,7.48,6.12,9.90,9.37,11.80,10.05,4.60,7.26,11.56,3.24,8.14,7.86,3.86,4.65,4.38,0.00
6.34,11.54,4.45,7.46,4.50,4.07,3.87,5.21,4.33,3.89,5.35,5.03,4.31,4.27,3.77,3.78,6.97,7.45,10.75,5.78,9.48,4.55,6.96,3.90,3.69,6.63,3.95,3.97,4.95,4.29,0.00
6.87,10.96,4.71,6.76,11.35,4.18,3.71,11.70,3.69,3.58,4.59,4.86,3.95,5.51,3.42,3.36,8.65,3.14,11.05,12.40,10.23,4.07,7.35,11.99,3.61,4.55,4.24,4.04,8.73,4.12,1.00
7.97,7.77,4.90,5.70,12.24,4.20,7.34,5.45,10.32,7.29,4.49,5.17,12.66,4.01,3.69,9.97,6.81,3.68,6.00,11.35,7.03,4.29,4.57,11.06,3.36,4.05,4.30,3.64,7.45,8.74,1.00
7.52,11.68,4.73,7.32,3.87,4.84,3.54,6.61,6.92,10.46,4.32,4.99,5.70,3.71,3.42,3.38,7.21,13.72,11.17,12.31,10.08,4.56,8.93,5.35,3.34,6.00,13.27,3.90,4.19,4.64,0.00
8.95,9.77,5.22,7.24,11.47,4.38,4.51,9.48,5.29,4.03,4.33,5.70,4.51,9.80,3.66,6.10,5.36,12.88,10.78,12.43,8.19,5.18,7.93,10.41,3.58,5.84,5.04,4.29,6.95,4.04,1.00
10.79,10.07,5.93,6.93,10.72,4.82,3.90,5.30,5.51,4.03,9.96,5.37,3.81,10.09,3.83,9.88,6.63,8.64,11.75,11.87,7.93,4.51,9.49,9.13,3.53,8.19,3.84,3.90,5.17,4.06,0.00
9.61,10.19,9.39,8.55,11.47,4.60,3.50,9.17,5.03,5.02,4.10,8.80,6.05,9.58,3.82,9.18,6.95,4.06,11.79,11.91,3.98,4.35,7.84,10.73,3.43,6.60,3.84,4.23,8.32,4.01,1.00
9.84,10.87,4.73,7.62,3.88,13.22,3.61,5.10,4.36,3.91,4.19,4.83,3.92,4.31,3.94,11.86,4.49,4.16,10.77,11.95,8.77,5.91,6.76,10.43,3.49,3.95,5.74,3.79,5.51,5.53,0.00
5.08,10.59,4.68,6.87,4.09,4.11,3.48,5.28,3.92,4.83,4.21,5.50,4.03,4.65,3.97,3.54,4.42,5.77,9.55,11.09,9.39,4.31,4.82,3.74,3.56,4.00,4.02,4.91,8.19,11.80,1.00
4.53,9.96,4.65,7.65,4.01,7.38,3.65,9.00,7.46,10.48,4.38,4.59,5.53,4.46,4.93,3.58,6.10,4.01,11.91,12.19,9.71,4.58,10.22,3.55,3.38,4.19,9.92,5.75,4.39,3.88,0.00
4.67,10.49,4.74,7.37,5.25,4.30,3.72,7.76,3.93,12.36,4.01,5.14,6.02,3.91,3.62,3.19,6.63,10.66,10.52,12.10,10.16,4.19,9.11,4.61,3.28,6.29,14.17,5.89,5.10,4.41,0.00
9.09,11.55,4.69,8.25,10.59,4.17,6.85,5.55,7.73,4.00,11.71,4.63,5.57,5.56,3.80,8.12,7.12,3.35,10.30,11.13,8.62,4.52,7.74,10.68,3.40,4.12,7.74,3.71,7.15,3.94,1.00
6.31,7.00,5.09,6.60,4.04,4.19,8.75,5.70,5.44,3.61,7.87,4.85,9.53,3.89,3.79,3.95,4.37,3.81,11.42,4.20,3.75,4.35,5.67,3.86,3.64,7.12,3.73,4.46,9.86,4.28,1.00
10.05,11.83,4.83,8.23,3.94,9.52,3.82,6.38,6.22,4.30,6.15,4.65,4.18,4.28,3.57,7.64,7.31,8.40,9.53,11.96,8.35,4.39,6.08,4.07,9.57,4.13,12.46,6.67,4.82,4.27,0.00
9.02,11.03,4.99,8.15,3.54,5.54,3.62,5.43,3.74,3.56,8.80,4.81,3.95,3.89,3.64,8.01,6.14,3.29,4.39,12.42,9.75,4.91,5.07,4.25,3.45,4.06,4.02,5.07,5.09,7.10,0.00
7.00,10.23,4.59,7.87,4.63,5.42,3.62,5.35,4.57,10.74,3.79,4.71,4.09,4.32,3.55,3.20,9.57,7.85,5.93,12.67,10.16,4.08,6.50,4.23,3.50,4.07,3.87,7.13,4.89,4.95,0.00
8.95,11.90,4.74,8.08,4.43,12.70,4.08,6.82,4.50,9.81,5.27,4.65,6.29,8.22,3.52,9.49,5.23,8.43,10.45,11.11,9.44,4.45,10.44,9.02,3.47,6.43,4.57,3.65,4.75,3.92,0.00
4.57,10.78,5.20,6.08,4.27,4.08,3.78,5.51,3.95,5.25,4.49,5.52,3.97,4.22,4.19,3.76,4.38,3.59,10.86,3.54,4.52,4.48,4.19,3.96,11.00,6.94,3.97,4.10,8.85,10.75,0.00
6.96,10.71,4.43,6.20,4.58,11.28,6.34,6.84,4.20,4.53,4.30,4.97,4.31,4.52,4.04,4.01,5.18,3.57,9.63,4.39,10.07,4.29,5.10,3.73,3.44,7.09,3.93,7.60,4.67,4.01,0.00
8.79,10.93,4.46,8.17,3.68,13.45,3.66,6.05,4.09,5.05,11.15,4.43,4.60,7.52,3.66,10.41,4.60,7.64,8.39,11.23,10.09,4.55,7.09,8.90,3.51,5.42,5.81,3.74,4.51,3.90,0.00
9.07,11.79,4.43,7.90,3.81,4.10,6.96,7.85,3.79,3.52,6.57,5.32,4.09,4.08,3.57,8.23,4.78,10.40,12.02,10.67,10.20,5.02,7.52,10.39,3.38,8.70,4.92,3.62,3.99,4.84,0.00
7.05,7.70,9.52,6.39,12.13,4.22,3.49,6.02,4.52,3.91,4.10,6.08,11.41,6.77,5.91,9.12,5.53,4.36,10.22,7.09,9.61,4.32,5.82,3.74,3.41,8.30,3.84,3.58,10.58,4.17,1.00
9.38,10.39,4.93,8.55,4.30,3.84,3.67,5.36,6.75,8.45,5.05,7.35,3.97,3.77,3.61,8.18,7.46,3.62,7.73,11.39,9.82,4.43,5.99,3.42,3.32,7.64,3.94,3.89,5.75,4.38,0.00
8.65,10.35,5.07,6.91,4.15,4.93,3.63,5.53,7.50,7.58,4.29,5.17,4.95,4.18,3.77,8.01,8.04,4.21,8.79,11.76,9.19,4.37,9.78,3.75,3.46,6.71,3.87,4.07,5.58,5.02,0.00
7.40,8.85,4.15,8.49,11.58,8.56,4.46,4.68,5.98,7.80,3.95,4.98,4.57,4.45,3.89,8.51,4.40,6.08,9.37,11.34,10.90,4.10,6.39,11.01,3.35,4.65,7.50,3.87,4.19,5.98,0.00
9.05,10.41,5.21,7.32,13.25,3.92,5.17,8.00,4.13,3.48,9.01,5.35,5.06,7.21,3.55,4.00,7.59,8.84,11.12,11.86,8.77,4.55,6.51,9.69,3.40,7.79,3.84,3.87,7.65,4.11,1.00
8.49,10.71,8.40,7.32,11.88,3.65,7.55,8.62,6.40,6.62,10.60,4.89,3.99,6.75,3.79,6.60,6.39,6.58,11.96,11.59,8.11,4.93,9.24,10.54,3.50,4.49,4.08,3.86,7.23,3.83,1.00
4.66,11.34,4.85,7.83,3.73,4.27,3.48,5.86,3.63,5.02,4.55,5.11,4.48,4.03,3.40,3.51,9.76,7.19,8.00,12.02,9.98,4.50,5.18,11.25,3.41,5.67,4.35,3.65,4.29,5.16,1.00
6.60,11.52,7.96,7.50,12.46,3.92,6.30,5.52,4.64,6.71,12.61,5.07,3.96,4.00,11.85,5.39,4.69,3.53,7.93,12.63,9.15,4.21,6.46,10.96,3.40,4.28,3.81,7.75,5.81,4.21,0.00
6.60,10.26,4.43,7.06,4.14,4.06,4.98,4.99,4.26,3.49,3.84,4.92,6.29,4.06,4.20,3.85,4.51,3.65,9.03,3.80,4.20,8.87,6.08,3.94,5.07,4.18,3.86,4.50,5.05,9.84,0.00
10.36,11.71,4.27,8.54,4.17,12.83,3.70,8.16,3.97,3.97,3.89,5.08,4.74,6.15,3.40,12.70,5.95,12.47,11.06,10.01,8.42,4.16,6.72,10.92,3.42,9.91,3.90,3.85,3.88,4.19,0.00
9.29,11.48,4.73,8.83,3.84,13.35,3.74,4.73,3.99,8.21,4.54,4.92,4.22,4.25,3.52,11.06,6.54,7.47,12.16,10.72,7.12,6.40,9.05,6.37,3.40,6.81,4.19,4.29,4.30,4.06,0.00
4.37,10.60,4.58,7.78,4.76,4.12,3.53,4.92,6.03,13.24,4.36,4.96,7.78,3.97,3.60,3.51,7.53,5.22,10.60,12.55,9.32,4.34,9.46,3.49,3.47,4.10,14.33,6.09,5.32,6.29,0.00
9.43,10.48,4.70,8.23,4.22,4.68,3.72,4.66,4.07,3.48,4.47,5.13,4.02,4.82,3.90,3.37,7.53,11.09,12.04,12.19,9.27,4.52,7.80,6.32,3.81,4.19,3.81,4.23,4.13,5.20,0.00
9.03,11.49,4.58,8.31,3.84,4.27,3.45,6.26,8.21,3.94,4.01,5.04,4.11,4.27,3.59,3.69,6.99,13.77,11.79,11.74,9.82,4.21,10.85,7.24,3.37,4.28,3.91,7.09,3.98,4.04,0.00
4.49,11.33,4.30,7.77,4.79,3.82,3.62,6.12,5.87,11.35,4.81,5.06,6.64,3.80,3.44,4.87,7.06,10.24,13.65,12.09,10.38,4.37,9.59,3.90,3.75,4.00,11.91,3.55,4.58,4.12,0.00
9.69,12.14,4.60,7.31,5.31,4.69,3.39,5.30,5.54,9.64,4.24,4.98,3.81,12.30,3.57,3.57,5.97,13.90,11.30,11.82,8.98,4.64,11.55,7.59,3.38,6.74,4.36,5.01,4.42,4.01,0.00
8.67,11.47,4.35,8.10,3.90,13.72,3.36,5.19,3.43,7.85,7.33,4.73,12.50,5.91,3.49,11.33,6.24,4.93,9.53,12.59,9.95,4.45,5.96,9.27,3.93,4.21,7.34,4.15,4.52,5.06,0.00
7.68,4.09,4.31,7.90,12.29,3.91,5.51,4.88,7.88,6.42,5.08,4.86,4.92,4.18,4.08,7.08,4.50,3.42,8.10,12.83,9.11,7.31,6.44,8.67,3.43,4.61,3.81,5.25,7.98,4.35,1.00
8.62,3.62,4.93,7.23,13.17,4.15,3.65,5.43,7.99,3.43,7.46,5.08,3.86,3.72,3.62,10.40,4.42,3.27,4.57,10.98,9.66,9.61,5.89,8.55,3.45,5.21,5.40,8.89,8.00,4.10,0.00
