10396_at,221711_at,23048_at,2571_at,26278_at,3625_at,399474_at,5118_at,7134_at,95681_at,label
4.66,3.81,9.11,5.02,9.37,7.42,7.45,7.19,3.65,8.49,0.00
6.73,3.80,7.97,5.39,5.22,10.22,4.63,6.21,5.63,7.43,1.00
3.59,8.00,7.94,4.94,7.74,5.95,6.51,6.31,9.51,7.56,1.00
3.88,6.77,8.36,6.59,9.93,4.75,7.62,5.51,5.83,7.96,1.00
5.07,5.67,8.30,7.39,7.43,11.52,5.87,4.84,7.18,8.23,0.00
3.73,5.91,8.25,4.53,8.60,4.59,8.22,4.82,4.48,7.36,0.00
5.12,5.13,8.95,5.30,9.29,4.41,4.73,5.18,3.46,8.95,0.00
4.00,5.16,10.34,5.35,9.94,9.95,7.14,7.83,3.75,7.53,1.00
4.80,4.19,7.11,5.23,8.47,7.35,6.03,4.86,3.60,7.67,0.00
3.58,5.17,9.18,4.63,8.92,5.81,3.77,4.93,6.75,8.37,0.00
3.88,4.07,9.51,5.10,8.79,7.09,8.42,5.23,3.90,8.14,0.00
4.10,6.07,9.61,8.34,9.81,4.71,7.21,5.73,9.11,8.55,1.00
3.73,3.88,9.44,7.65,7.61,9.31,4.09,5.39,4.76,7.74,0.00
3.96,3.90,7.78,6.51,9.75,4.70,7.61,7.06,3.64,8.22,0.00
3.71,4.65,8.31,4.04,10.34,5.06,8.64,6.32,8.22,8.14,0.00
3.63,3.85,8.98,8.92,8.10,8.23,6.41,4.35,4.24,8.91,0.00
6.92,7.38,9.23,5.92,9.80,4.91,6.76,5.72,3.76,7.92,1.00
5.26,9.11,9.28,4.63,9.71,6.73,4.98,4.94,3.67,8.28,1.00
3.94,3.57,10.00,4.97,6.85,5.06,7.51,5.80,4.47,9.30,0.00
3.69,4.18,9.36,5.54,9.88,7.71,7.44,7.01,8.25,8.77,0.00
4.56,4.39,9.00,4.08,9.31,6.28,4.91,8.08,6.17,10.50,0.00
7.23,3.93,11.11,4.19,8.07,5.45,5.63,5.51,3.58,9.13,0.00
3.47,4.06,7.65,4.29,8.80,6.46,4.26,4.58,5.66,8.77,0.00
3.49,5.25,9.33,5.52,4.38,10.44,5.34,5.80,5.20,8.54,0.00
4.67,4.06,8.71,4.23,8.19,11.08,4.32,6.21,4.71,8.25,0.00
3.98,5.60,9.35,7.53,8.15,8.34,8.05,6.01,7.16,8.53,1.00
3.74,4.15,9.21,4.08,9.28,7.41,6.67,7.91,4.02,8.47,0.00
6.35,5.87,9.47,4.40,9.45,4.45,6.26,5.06,3.50,10.07,1.00
