100127983_at,100131187_at,10363_at,10457_at,11082_at,140883_at,1522_at,1528_at,2040_at,2294_at,23189_at,23312_at,246777_at,25928_at,2719_at,283554_at,286319_at,3400_at,340542_at,4781_at,5055_at,51760_at,51765_at,5266_at,5325_at,54625_at,5530_at,5570_at,55752_at,5577_at,629_at,6519_at,7504_at,79918_at,8404_at,8406_at,84525_at,868_at,9245_at,9732_at,label
7.28,9.41,8.27,3.93,4.05,6.64,6.37,9.40,6.68,4.15,4.43,5.54,3.66,4.46,3.93,4.51,4.52,5.03,5.96,4.27,3.64,5.77,10.28,4.36,8.59,5.55,9.98,3.58,7.25,7.17,4.40,4.97,3.94,8.56,4.60,3.74,4.35,10.41,4.14,5.45,0.00
4.32,8.21,7.53,3.53,6.85,4.32,8.63,10.33,10.14,3.55,8.46,6.55,3.60,3.96,7.87,5.72,10.85,10.93,6.98,8.94,10.53,4.13,8.86,4.56,3.52,7.33,9.54,3.63,9.64,7.77,4.52,5.04,5.84,8.11,4.09,8.68,3.74,7.33,3.86,5.40,1.00
8.27,10.18,9.29,6.73,3.86,8.10,4.05,9.96,8.19,3.87,6.17,10.17,3.64,4.63,4.25,6.12,4.39,4.46,8.93,4.15,3.67,4.00,9.95,3.85,9.05,8.12,9.16,3.98,8.47,8.86,4.10,4.22,3.61,4.11,4.37,5.45,3.82,8.35,3.74,7.58,1.00
7.93,10.10,8.91,6.47,3.73,6.00,9.21,5.75,8.80,3.90,3.93,8.80,3.52,4.17,3.93,3.47,4.45,4.73,7.26,5.95,6.04,4.38,9.46,4.17,7.65,10.34,8.74,3.70,7.08,4.29,4.53,4.63,3.58,7.82,5.69,4.22,3.99,10.61,5.37,6.21,1.00
7.58,4.14,8.16,13.22,4.02,8.10,8.59,5.57,11.42,8.31,9.56,10.29,3.84,4.38,3.95,3.70,8.48,5.63,5.63,5.47,6.21,4.25,7.68,4.20,3.82,5.62,8.96,4.84,8.21,9.73,4.38,5.27,3.58,7.72,4.33,12.53,3.90,9.17,5.19,8.29,1.00
8.23,4.05,7.32,7.33,3.48,6.50,4.18,10.10,8.29,5.97,9.36,8.76,3.37,4.60,4.07,6.56,9.81,9.67,8.58,5.04,5.19,4.50,3.41,4.51,3.48,8.97,10.52,3.64,7.71,9.31,5.92,4.63,5.92,6.40,4.38,11.14,5.83,8.78,4.08,7.48,1.00
5.45,6.54,7.92,5.66,3.68,7.85,9.09,9.53,9.01,4.31,9.69,7.19,3.92,4.19,4.27,3.62,4.21,4.89,8.76,4.32,3.60,4.41,8.96,4.32,4.96,9.44,8.50,3.71,7.56,5.14,4.54,4.89,3.61,4.59,4.81,3.87,4.25,10.90,4.40,4.49,1.00
4.30,7.14,9.03,3.76,4.35,5.60,4.65,9.93,7.98,3.97,11.29,8.63,3.51,4.25,4.04,5.51,4.36,6.36,4.85,4.10,3.80,4.22,10.20,4.30,7.49,9.12,11.01,3.69,9.73,10.79,4.26,4.78,8.87,4.60,4.33,4.16,5.84,8.81,4.28,4.91,1.00
5.10,9.38,7.26,4.12,3.82,6.77,6.49,10.14,9.50,4.19,7.76,8.05,3.72,4.33,4.28,4.31,9.46,4.43,7.96,7.29,5.07,7.11,7.66,7.15,3.57,8.19,11.24,8.04,8.42,7.40,6.23,4.33,8.07,7.88,4.44,6.65,6.59,9.54,4.08,5.31,0.00
10.18,3.88,9.22,3.89,3.71,7.85,7.20,9.33,11.64,3.88,7.83,7.65,3.66,5.34,3.66,3.84,9.94,4.70,7.96,5.65,4.38,4.25,10.00,3.99,10.92,8.34,11.18,4.86,9.71,8.89,4.22,4.35,9.11,7.48,4.43,3.71,12.18,7.30,4.01,4.79,1.00
10.30,7.86,8.43,6.87,4.00,6.69,6.60,10.33,8.77,4.79,4.23,9.82,3.84,4.24,4.64,3.47,4.53,4.72,4.60,6.56,5.83,4.74,9.61,4.22,5.47,8.13,7.75,3.51,9.19,3.93,4.52,5.32,3.65,8.05,5.14,4.37,4.15,10.01,4.19,8.19,1.00
8.20,3.45,7.99,4.63,3.57,7.79,4.22,10.98,7.85,4.00,4.09,10.50,3.79,4.47,4.70,6.74,10.18,7.67,4.59,7.65,3.74,4.22,9.16,4.25,3.59,4.43,10.59,4.40,9.49,9.48,4.33,6.29,3.43,8.41,4.18,3.89,7.69,9.67,3.89,7.73,0.00
5.97,10.09,7.85,5.70,3.72,7.29,6.04,9.85,11.84,4.25,7.83,8.31,4.06,10.82,4.21,4.29,6.87,4.86,4.95,4.05,4.00,4.50,9.98,4.19,10.27,6.91,10.87,3.46,7.54,7.12,4.44,5.38,4.25,8.28,4.34,3.94,12.92,7.55,4.16,4.66,1.00
9.27,10.53,7.60,7.11,3.76,6.89,4.79,11.13,8.82,4.28,8.11,8.21,3.64,4.36,3.80,3.83,9.85,4.67,9.26,4.25,3.97,4.86,9.46,4.28,7.02,6.97,10.89,3.76,9.46,8.41,4.56,6.46,8.36,9.24,4.36,4.01,5.27,6.20,4.06,7.13,1.00
4.32,11.14,7.92,9.13,4.75,6.62,7.59,9.12,5.09,4.39,8.45,10.36,3.70,4.62,3.94,4.38,4.90,4.73,4.59,4.52,3.81,4.10,9.38,4.23,8.17,3.98,10.86,3.43,8.82,7.96,4.26,4.78,3.99,8.40,6.17,3.77,4.62,4.98,5.09,5.25,1.00
8.78,10.98,7.69,10.10,3.73,5.24,4.58,10.21,9.01,4.29,5.28,6.81,3.73,4.50,4.20,4.05,10.23,4.62,12.44,8.97,3.86,4.44,9.00,4.36,7.24,4.60,10.80,3.75,8.89,6.41,4.54,6.41,9.21,7.84,6.71,4.09,4.29,8.17,4.27,7.97,0.00
4.37,8.53,6.51,11.41,3.57,6.60,10.32,9.59,10.87,5.23,8.69,7.15,3.76,8.12,6.41,4.21,9.20,6.69,8.69,6.70,4.23,5.53,8.30,5.36,3.80,6.66,9.79,3.50,8.31,4.22,5.02,4.75,4.75,8.01,7.01,6.51,3.99,8.92,5.81,3.91,0.00
7.48,9.05,8.10,4.67,3.92,6.30,7.41,9.14,10.67,3.82,6.94,9.22,3.90,4.32,3.69,4.53,4.77,4.48,4.94,4.32,6.69,4.38,10.39,4.17,10.67,7.43,10.98,3.57,8.45,4.45,4.30,5.31,8.27,6.00,4.57,4.36,10.37,8.30,4.36,4.23,1.00
9.54,3.96,8.49,7.13,3.45,6.52,4.07,8.54,8.70,3.97,4.09,10.58,4.06,4.18,4.44,6.97,5.34,4.60,9.07,9.41,4.28,4.63,3.37,4.60,3.46,7.18,8.20,3.45,8.88,8.14,4.66,8.43,3.33,6.08,4.45,4.04,3.86,9.37,4.22,3.96,0.00
4.21,10.47,6.84,13.66,3.46,4.55,7.51,4.45,10.19,4.47,7.21,8.95,8.90,11.89,11.11,4.27,4.31,6.83,6.61,8.97,3.98,7.01,7.58,5.45,7.25,5.83,9.37,3.52,9.18,4.08,4.27,5.07,6.89,8.22,5.64,8.85,4.07,7.20,4.27,6.76,0.00
4.97,8.04,6.57,6.87,3.81,5.20,7.74,10.79,8.82,4.13,7.12,9.37,3.56,7.03,4.36,3.82,9.07,4.61,5.28,7.37,5.17,4.80,8.56,6.76,3.34,6.31,9.94,3.45,8.35,4.15,4.50,5.28,5.44,8.60,6.20,6.27,5.31,7.95,4.69,4.26,0.00
7.21,9.76,6.82,5.16,3.84,5.02,7.80,10.22,4.66,4.48,7.59,8.36,4.22,6.88,9.89,3.42,10.46,6.95,5.18,9.24,4.95,4.30,8.67,4.34,9.63,6.27,10.16,3.52,7.93,4.07,4.72,5.66,4.63,9.65,6.91,6.21,4.85,9.08,4.60,4.54,0.00
4.53,11.01,7.40,9.10,3.42,4.86,8.30,11.03,11.54,4.45,7.25,8.67,3.68,4.28,4.30,4.53,4.46,8.82,4.99,8.66,4.67,7.90,9.63,6.01,9.85,7.97,10.54,5.66,6.72,7.13,7.65,4.83,7.50,8.47,5.14,5.33,5.18,8.64,4.42,3.82,0.00
4.34,8.36,7.94,12.11,4.12,7.28,6.28,4.06,8.79,7.33,8.04,8.28,3.69,11.97,11.70,4.01,8.19,6.57,5.99,8.45,4.81,4.03,8.38,6.25,8.70,5.45,10.40,3.33,7.66,5.81,4.38,5.59,6.53,8.60,11.72,6.66,3.90,10.01,5.07,4.61,0.00
7.14,9.73,7.66,4.23,3.63,6.25,7.22,9.50,9.35,4.04,8.41,10.34,3.75,10.50,3.97,3.57,9.26,4.77,7.08,8.55,8.32,6.33,8.16,12.85,9.73,7.92,9.50,3.74,7.89,7.53,6.24,4.45,6.14,9.25,5.78,6.21,3.75,9.85,8.62,4.49,1.00
9.54,9.65,9.25,10.25,4.30,6.81,8.99,8.04,7.87,3.91,7.87,8.37,3.72,4.43,4.02,4.25,7.42,4.40,5.79,4.78,3.60,4.53,9.41,4.17,5.33,7.66,11.03,3.84,8.81,7.57,4.55,5.10,9.16,7.01,6.24,3.78,4.24,7.84,4.36,5.85,1.00
4.79,9.96,7.96,4.46,3.57,6.60,6.70,5.98,9.49,4.33,4.55,9.53,3.73,4.23,3.95,4.81,4.97,4.40,10.70,4.57,4.82,4.56,9.64,4.32,3.67,7.47,10.58,3.50,9.54,7.83,4.65,5.21,4.67,7.94,4.63,4.24,5.36,6.60,4.71,6.45,1.00
9.56,5.84,7.57,5.15,11.97,7.20,8.06,9.49,8.86,4.51,7.58,8.01,3.73,4.31,3.63,4.67,4.87,5.18,9.69,7.70,3.62,4.61,8.45,4.13,3.62,6.42,9.74,3.95,8.06,6.20,5.10,5.73,4.42,7.95,4.52,9.04,4.08,5.61,4.23,9.70,1.00
6.46,10.47,8.39,13.04,3.68,7.37,7.23,9.79,10.02,5.15,10.64,10.49,8.57,4.38,3.92,4.53,9.58,8.95,4.85,5.02,4.32,4.03,4.49,4.01,4.39,6.21,9.47,3.50,9.70,10.51,4.69,4.53,3.61,7.31,4.63,13.03,4.16,8.09,4.59,9.11,1.00
7.32,11.38,8.93,7.54,3.41,6.68,6.95,12.04,7.80,4.28,4.98,3.86,3.55,4.28,4.25,4.11,4.07,4.73,4.18,4.57,3.89,5.24,9.95,4.32,8.12,7.36,10.36,3.45,8.02,11.85,4.70,5.42,3.61,7.68,4.51,4.29,10.50,9.30,4.50,4.30,0.00
5.61,10.69,7.24,3.67,3.65,5.20,4.77,10.00,10.38,4.17,7.21,10.46,8.18,4.49,4.00,5.80,9.93,4.93,9.19,8.10,3.56,7.12,9.27,4.09,4.18,4.27,10.89,8.75,7.20,8.66,4.44,5.69,4.71,8.37,5.02,4.21,4.87,8.46,4.30,4.49,0.00
5.84,9.51,9.39,8.43,3.66,6.75,8.82,9.38,11.03,4.30,3.65,9.38,3.58,4.14,3.92,4.76,4.27,4.34,7.33,3.89,3.68,5.27,10.13,3.96,5.93,9.31,10.69,3.63,10.23,4.40,4.50,4.89,4.18,8.09,4.51,3.61,4.19,11.41,4.23,7.11,1.00
10.09,6.83,7.77,3.60,3.76,7.73,5.11,9.52,10.47,4.09,7.90,5.00,3.75,7.45,4.74,3.87,9.91,5.18,8.43,3.83,5.89,4.14,9.38,4.14,9.83,7.21,10.39,4.04,8.55,10.27,4.38,4.90,8.57,9.02,4.19,5.79,4.26,7.92,4.79,5.34,1.00
7.87,4.12,8.45,12.74,3.62,8.00,5.53,9.94,11.11,4.17,10.16,9.46,8.62,4.27,3.84,3.78,9.55,8.30,4.96,6.63,4.47,4.39,6.69,4.14,4.68,6.11,9.13,4.23,9.35,9.64,4.69,4.76,3.41,8.04,4.55,12.09,3.80,7.43,4.01,7.11,1.00
4.51,9.24,6.74,6.39,4.02,6.73,9.54,10.70,8.46,4.19,9.02,8.44,3.75,4.20,4.33,6.40,7.75,10.67,6.22,8.14,3.85,6.39,7.45,8.42,9.03,4.09,10.27,3.68,9.50,8.53,4.18,6.89,4.75,8.13,4.52,8.07,4.05,8.54,4.38,5.44,0.00
9.31,3.86,9.21,6.21,3.50,7.57,3.62,9.29,11.63,4.03,9.43,9.85,3.80,8.10,3.64,4.38,10.24,10.65,5.54,9.88,3.47,4.49,9.08,3.98,3.54,9.00,10.14,9.06,9.03,9.31,4.52,4.49,4.39,7.13,4.53,7.54,3.75,9.06,3.96,8.59,1.00
4.39,10.28,9.44,6.14,3.74,5.28,9.58,5.40,6.19,3.93,7.11,10.40,3.63,4.45,3.73,4.48,4.78,4.70,4.34,4.20,3.57,7.55,10.01,4.35,7.20,5.48,10.24,3.48,9.32,7.25,4.45,5.17,7.36,8.42,4.35,3.79,4.11,8.34,4.58,5.18,1.00
4.03,8.59,9.19,4.49,3.60,4.63,8.54,11.37,8.31,4.04,8.07,9.00,3.64,9.22,8.35,3.83,9.23,4.16,5.61,6.34,3.67,5.58,9.82,4.25,3.71,7.83,10.25,7.51,8.79,4.15,4.77,5.78,9.51,7.91,4.41,4.88,4.24,7.56,7.54,5.34,1.00
8.96,9.96,7.30,8.94,3.61,6.41,9.94,9.58,9.93,7.47,9.96,9.40,3.61,4.15,4.03,5.82,10.43,6.38,6.17,7.51,3.62,4.25,8.65,4.23,9.25,6.26,9.86,7.84,8.84,9.16,6.18,5.11,4.69,7.43,4.22,12.64,6.40,9.43,3.90,8.50,0.00
4.87,9.92,9.38,4.60,3.65,7.25,3.80,8.20,10.00,4.24,6.51,9.16,3.57,4.64,4.35,4.35,4.68,4.16,6.00,4.06,4.02,4.09,10.06,4.34,10.81,7.81,9.79,4.03,9.85,10.25,4.20,4.55,4.20,4.65,4.72,3.98,4.35,8.74,4.34,4.81,1.00
5.79,8.59,8.47,9.30,3.83,6.40,9.35,9.98,9.02,4.18,7.78,10.09,3.51,4.13,6.31,3.89,8.42,4.71,4.80,4.26,11.13,5.12,9.27,4.19,9.14,7.30,10.39,5.20,8.60,9.54,5.27,4.69,4.58,7.55,4.49,4.75,4.44,7.88,4.46,4.56,1.00
4.00,10.38,7.97,8.26,3.45,5.09,6.39,10.75,8.49,4.10,6.25,9.67,3.56,4.40,3.97,3.89,8.88,7.52,7.07,6.84,3.81,5.66,8.66,5.80,7.91,6.45,9.71,7.31,6.16,5.28,4.86,4.77,7.40,8.79,4.76,4.88,5.01,6.98,4.93,4.46,0.00
9.20,4.21,6.82,4.91,12.81,5.85,6.00,9.12,9.32,8.08,8.70,8.67,3.44,4.40,3.74,4.11,7.83,4.67,4.77,8.01,13.56,4.56,8.98,4.36,9.58,7.06,10.24,3.75,9.13,8.32,4.39,5.74,3.71,9.18,4.72,11.13,4.50,7.81,4.19,9.94,1.00
8.95,10.11,7.57,6.49,3.60,7.07,3.97,11.51,5.56,4.07,7.25,11.04,3.89,3.97,7.02,7.21,10.69,9.74,10.41,11.46,3.63,8.54,4.87,4.12,3.43,4.18,11.17,10.06,9.71,11.10,4.43,4.23,7.62,8.61,5.84,4.00,3.68,8.56,4.20,10.27,0.00
10.49,10.45,7.90,3.99,3.77,7.69,3.64,11.37,8.45,4.06,6.15,10.50,3.83,3.75,4.41,6.31,9.07,8.55,11.04,9.79,3.58,5.86,9.47,4.07,8.19,5.81,11.65,9.93,9.09,10.13,4.02,4.99,8.01,8.55,4.28,8.95,4.60,8.81,4.10,6.53,0.00
8.96,10.14,6.95,5.15,3.67,6.90,3.67,10.44,5.05,6.62,6.62,10.18,3.68,4.42,4.06,7.84,10.03,10.15,11.56,9.93,3.69,6.45,6.20,4.09,7.55,5.60,9.58,10.80,10.41,9.72,4.23,5.58,5.27,8.09,5.68,5.20,4.33,9.13,4.19,6.79,0.00
10.48,7.78,7.39,4.58,3.72,7.54,8.55,9.80,10.62,4.27,5.90,8.62,8.83,4.05,3.71,5.56,5.41,6.59,5.67,7.63,3.94,4.41,8.37,4.00,8.61,5.40,9.89,8.04,8.72,9.11,4.50,4.74,6.42,8.05,4.44,11.52,3.76,6.28,4.08,6.40,1.00
7.16,9.55,7.46,7.21,3.70,7.70,7.90,9.98,10.40,4.29,8.12,8.05,3.91,4.43,4.09,6.90,10.16,10.57,4.64,7.93,3.63,7.23,6.71,7.44,9.76,7.09,10.86,3.72,9.33,7.55,4.71,6.10,6.27,8.25,4.28,4.03,4.09,8.51,9.42,6.80,1.00
4.50,10.30,8.10,8.63,3.69,7.76,8.63,7.52,10.06,4.06,6.63,8.69,3.54,4.22,3.96,6.31,9.17,7.71,6.45,5.07,3.79,7.51,8.97,4.29,6.86,6.04,10.11,4.90,9.65,9.01,4.39,4.46,6.71,9.28,5.10,4.73,3.79,6.40,4.77,3.79,1.00
4.97,8.52,8.86,7.87,3.54,7.27,3.77,9.73,7.02,4.08,7.66,9.31,8.34,6.84,11.61,4.92,9.32,5.44,4.95,8.15,3.79,6.29,7.73,3.98,8.80,6.92,7.47,7.63,7.48,9.81,4.31,4.91,6.21,9.45,4.31,4.34,4.13,7.10,3.99,4.38,0.00
4.29,8.90,6.51,5.48,3.68,6.99,9.04,10.12,10.47,4.33,5.64,9.77,3.43,4.24,3.65,3.54,7.18,5.10,6.76,5.75,11.28,5.93,8.31,10.75,4.80,8.23,9.94,4.65,7.93,5.39,9.08,4.89,3.81,8.43,4.57,7.03,4.63,7.47,8.92,5.21,1.00
7.74,6.75,7.90,3.98,3.53,8.14,4.28,10.81,10.23,3.93,4.85,9.08,8.51,4.02,4.30,5.31,8.87,6.14,4.46,8.95,3.73,5.98,9.78,4.27,7.60,6.85,9.55,3.38,8.95,9.39,4.74,5.70,5.48,4.02,4.56,5.50,4.05,6.28,3.98,4.31,0.00
10.64,9.63,7.97,5.11,9.86,7.44,7.24,9.22,6.89,4.39,6.14,9.36,3.55,4.34,4.08,5.36,4.52,7.72,4.90,6.86,5.84,4.21,8.67,4.22,3.86,4.93,9.24,10.29,8.65,6.03,4.37,4.32,3.66,8.33,4.34,9.35,4.38,5.99,4.47,8.69,1.00
4.53,4.00,8.33,6.51,3.58,4.90,7.89,12.59,10.76,3.78,8.18,8.72,3.50,4.14,3.91,4.08,10.08,5.37,5.61,8.57,3.81,5.20,7.55,9.34,9.05,7.60,8.10,7.38,8.38,8.40,7.76,4.80,6.56,7.68,4.78,4.17,10.75,6.66,9.79,7.79,0.00
4.13,11.09,7.97,10.04,3.92,6.73,9.24,9.87,8.55,4.60,7.02,9.63,3.63,4.02,4.37,4.32,9.26,9.55,5.87,7.87,3.69,5.55,8.79,5.27,9.33,6.50,8.55,5.23,8.80,7.56,4.46,5.40,6.69,9.36,4.46,7.21,3.96,7.31,6.33,11.03,1.00
9.24,5.11,7.85,4.06,10.98,5.25,9.57,9.79,12.22,7.85,8.95,8.39,3.54,3.95,4.46,4.48,4.55,4.73,7.87,8.92,12.01,4.66,7.91,4.35,8.19,6.82,10.70,3.66,10.18,9.06,5.10,5.10,4.19,7.23,4.33,10.41,8.42,8.55,3.99,7.94,1.00
4.50,10.67,7.65,5.79,3.62,4.85,5.92,10.33,9.45,4.17,7.79,10.14,3.70,4.07,4.09,3.94,7.29,7.12,5.72,7.26,4.90,5.41,8.80,7.04,3.44,6.98,9.68,5.35,7.87,5.86,5.23,4.56,8.23,8.43,4.51,5.81,7.67,9.29,8.00,8.71,1.00
4.57,9.00,7.02,6.43,3.50,7.16,8.62,8.36,10.25,7.57,7.65,9.15,3.62,4.16,9.67,6.12,10.29,11.14,4.86,8.80,5.59,6.55,3.71,10.13,7.71,5.47,10.13,3.56,9.22,9.51,5.28,4.03,3.42,8.65,4.54,4.91,3.75,9.17,4.30,8.54,0.00
8.05,8.34,8.13,7.26,3.91,9.46,8.27,10.13,10.07,4.10,4.03,9.59,3.74,4.08,4.31,5.84,10.64,4.72,6.43,7.70,3.76,5.45,8.67,4.33,3.57,7.29,10.67,3.48,9.95,9.23,4.57,4.40,7.87,8.75,4.39,4.81,4.46,8.43,4.02,5.95,1.00
7.54,7.70,7.31,6.35,5.34,6.16,6.93,7.93,9.20,6.50,6.57,8.50,3.53,3.93,3.54,3.81,9.46,9.44,5.63,8.57,10.37,4.22,6.71,4.26,9.85,8.05,10.19,3.83,7.48,4.29,9.63,5.14,3.80,7.95,4.48,8.43,4.20,7.89,4.34,8.55,1.00
8.24,8.55,6.31,5.09,7.91,7.38,6.94,9.77,8.42,6.34,6.26,8.23,3.68,4.05,3.87,4.44,10.14,8.27,5.11,8.49,6.70,4.31,8.71,8.26,9.28,6.65,9.94,5.36,8.81,7.90,7.07,5.17,6.34,8.06,4.42,11.07,4.39,7.90,5.21,10.05,0.00
9.36,9.29,7.04,11.37,3.99,7.82,6.00,10.03,9.80,4.04,6.74,9.60,3.83,4.75,11.38,7.27,8.78,9.14,5.37,7.08,3.88,5.24,9.01,3.98,8.23,4.67,7.90,8.09,8.99,4.68,4.09,5.03,4.13,3.79,4.46,5.62,4.51,6.76,3.85,4.32,0.00
4.12,8.47,8.90,5.82,3.58,4.77,8.50,10.78,10.10,8.21,7.00,9.99,3.46,3.83,4.12,6.83,10.73,9.74,4.76,6.16,3.68,4.36,7.61,4.04,4.06,6.42,11.47,9.86,8.87,3.72,4.69,6.85,4.85,8.29,5.17,9.51,8.71,9.69,10.51,9.50,0.00
7.77,11.25,7.01,8.11,3.46,7.24,3.80,10.91,4.62,3.90,9.52,9.94,3.50,4.04,4.51,5.30,9.97,11.22,9.43,6.95,3.72,5.52,8.09,4.18,4.01,6.02,11.02,10.36,5.61,7.59,4.40,6.39,6.14,8.48,5.69,4.21,4.60,9.33,5.10,9.50,0.00
9.98,7.86,7.67,3.93,3.60,8.68,6.21,9.79,10.36,3.84,4.97,5.08,3.78,8.52,4.01,6.22,9.02,5.00,5.54,4.33,3.94,4.15,10.74,4.16,11.96,7.46,11.53,4.76,8.71,10.44,4.51,5.18,8.55,8.38,4.45,4.15,4.25,7.95,3.97,7.57,1.00
5.11,10.04,8.57,9.05,3.55,8.30,7.43,9.67,8.86,3.96,8.66,8.88,3.52,8.54,3.78,6.80,10.52,10.67,8.07,9.83,3.45,5.19,8.50,6.79,6.10,8.29,9.64,3.45,8.61,8.23,4.87,4.55,4.46,8.44,4.34,5.66,3.90,10.15,5.07,8.39,1.00
5.11,9.23,7.42,4.15,3.86,5.78,5.76,11.06,9.51,4.48,10.11,7.78,7.96,4.16,5.51,4.26,9.51,4.78,5.12,9.07,3.64,4.71,9.20,5.27,6.81,7.29,11.59,5.83,7.76,3.79,8.99,12.73,3.63,7.84,4.77,4.23,4.92,8.58,7.43,4.46,0.00
5.36,3.66,6.73,5.91,3.71,7.54,8.26,9.83,8.73,4.56,9.21,6.34,3.75,4.28,4.36,3.91,4.77,4.71,9.38,4.64,4.04,4.69,8.74,4.27,4.59,5.25,7.34,3.49,7.56,6.22,4.38,5.63,3.66,4.59,4.83,4.25,4.06,10.24,4.23,4.45,0.00
5.86,11.15,8.87,7.84,3.97,6.62,3.98,10.21,9.30,4.11,8.77,8.70,3.58,3.87,3.72,3.67,9.38,4.69,12.45,6.14,3.75,3.92,10.02,4.23,4.12,4.82,11.03,3.88,8.54,4.72,4.26,5.63,10.22,7.26,4.85,4.25,7.48,9.80,4.36,7.00,0.00
6.49,10.96,8.58,5.21,3.67,6.16,6.74,9.38,9.81,4.12,9.29,6.96,3.54,4.57,6.77,5.35,9.63,10.21,8.33,6.52,4.10,5.02,7.55,11.66,3.61,7.82,9.33,3.40,7.82,8.27,11.73,5.03,5.04,8.07,4.46,7.43,4.15,9.82,4.75,5.53,0.00
6.71,8.41,7.51,5.21,3.68,7.94,8.11,10.59,9.90,4.04,8.17,9.29,3.86,4.22,3.95,5.37,4.68,7.83,4.81,7.81,3.88,6.36,6.54,4.48,10.17,6.71,9.29,3.47,8.78,8.17,5.02,7.06,3.44,7.16,4.82,5.19,4.13,7.55,8.31,6.51,1.00
9.06,10.18,9.42,4.67,3.94,8.03,4.04,4.46,4.53,4.14,6.69,9.28,3.86,4.37,4.32,4.46,4.80,4.76,5.03,4.32,3.76,4.18,10.70,4.23,7.58,7.56,9.66,3.67,6.39,8.73,4.50,4.96,3.60,4.35,4.71,4.13,4.08,7.42,4.38,4.38,1.00
4.38,3.90,7.58,3.85,3.73,6.91,6.03,9.50,10.98,3.83,4.58,10.42,3.66,4.66,3.82,3.77,4.26,4.88,4.59,4.31,9.46,4.24,9.94,4.17,9.60,7.09,10.82,3.87,9.27,10.53,4.22,5.37,3.92,6.95,4.37,3.86,4.00,7.98,4.40,8.29,1.00
5.69,6.75,7.27,5.10,3.86,6.80,8.20,7.24,6.92,4.08,9.02,4.94,3.73,4.48,4.33,5.39,4.60,4.88,4.74,6.08,3.89,8.35,8.56,4.43,4.01,4.53,10.23,3.68,5.48,11.32,5.17,5.64,7.76,8.28,4.52,4.23,3.91,10.02,4.33,4.49,0.00
6.95,9.37,6.77,4.02,4.23,6.73,6.67,10.41,7.65,3.92,5.89,9.52,3.60,5.33,3.67,4.04,9.26,4.54,8.86,8.35,10.20,5.36,8.44,6.66,3.53,10.17,10.58,4.51,8.63,7.12,8.58,4.78,4.29,7.28,4.24,4.95,4.46,6.64,4.45,6.65,1.00
3.88,10.50,7.50,4.46,4.01,6.15,8.01,10.10,7.38,4.78,6.43,8.94,3.61,4.20,3.88,4.96,7.42,4.66,7.39,6.94,7.71,5.41,9.63,5.67,3.64,7.30,10.91,7.79,9.19,4.11,7.27,5.31,6.29,6.73,4.30,8.27,5.49,7.07,6.03,3.93,0.00
5.11,9.66,6.60,6.16,3.79,4.56,8.54,8.53,7.76,4.28,6.13,9.39,3.63,4.40,3.74,4.58,10.09,4.60,5.21,7.02,3.67,6.63,8.93,4.07,9.74,8.01,9.61,4.96,7.61,4.94,4.62,5.32,8.78,8.35,4.40,4.64,4.03,6.07,4.75,4.86,0.00
4.30,9.50,6.96,7.13,3.49,5.56,8.98,11.19,6.77,3.98,7.18,8.68,3.61,4.35,3.91,4.85,5.04,7.59,4.74,7.35,3.82,7.85,9.21,4.77,7.11,5.96,10.30,6.29,7.53,5.86,5.63,5.53,6.68,7.17,4.58,3.91,4.56,8.37,4.30,3.84,0.00
4.94,10.74,8.46,8.01,3.89,7.10,8.94,9.15,7.73,5.09,11.24,9.23,3.65,4.13,3.94,4.22,4.79,5.03,4.70,4.20,4.29,4.44,10.06,4.38,4.76,5.53,8.32,8.12,8.41,6.63,4.40,4.64,6.75,8.57,4.76,4.10,4.61,7.01,4.49,4.50,1.00
4.96,9.79,6.91,5.62,4.12,4.72,8.09,10.03,8.57,4.18,5.63,9.24,7.36,4.10,3.97,5.74,8.79,4.83,5.43,8.75,4.34,4.53,8.65,5.98,3.83,8.30,10.39,5.11,7.54,4.02,8.69,5.15,7.96,9.14,4.39,4.03,3.85,6.25,4.65,6.13,0.00
7.84,3.93,7.57,5.48,3.60,6.33,9.46,9.91,7.08,5.68,8.74,9.48,3.71,4.01,4.07,3.76,8.32,4.67,5.65,5.79,4.61,5.99,9.66,6.91,3.45,8.15,11.31,7.96,8.63,6.51,4.86,7.41,3.40,8.67,4.29,10.13,4.00,7.34,5.57,7.31,0.00
6.47,11.63,7.61,7.77,3.66,5.04,4.60,10.79,6.07,3.87,6.11,9.66,3.52,4.60,5.52,4.09,10.12,10.14,11.56,8.07,3.80,7.64,9.46,4.20,3.82,4.18,11.17,7.32,7.85,9.79,4.20,6.12,9.14,7.83,4.15,4.38,4.83,9.94,12.68,9.17,0.00
4.83,9.19,7.44,7.69,3.91,6.27,7.28,10.05,6.07,4.16,8.06,5.42,3.96,4.59,4.53,4.12,4.45,4.75,4.48,4.41,4.15,5.26,8.87,4.52,6.36,4.70,10.16,3.43,8.08,11.19,4.14,6.23,3.53,9.35,8.07,4.26,4.72,8.21,4.88,6.63,0.00
4.73,9.33,8.15,5.46,4.20,6.66,4.80,10.58,7.58,6.12,5.12,8.80,3.76,4.56,4.23,5.07,4.45,4.65,4.94,4.15,3.62,4.04,9.95,4.13,8.36,7.68,9.95,3.78,9.26,8.09,4.37,5.62,3.57,4.33,4.72,4.64,3.90,7.88,4.21,5.52,0.00
