1004_at,10439_at,10855_at,11098_at,13_at,1728_at,202374_at,22835_at,2919_at,3676_at,389421_at,4734_at,4879_at,51186_at,5176_at,5321_at,57194_at,6876_at,83871_at,9071_at,label
4.16,9.27,5.13,10.16,3.54,11.91,3.66,8.57,4.25,9.15,4.09,7.88,4.30,12.47,4.39,4.49,5.02,13.31,5.15,3.89,0.00
3.85,3.91,5.78,4.42,3.75,8.72,3.74,6.47,4.17,10.37,4.25,4.29,4.32,4.21,9.37,9.56,5.66,5.33,9.16,4.73,1.00
3.83,3.94,8.51,9.76,3.91,10.23,3.49,8.94,3.97,3.68,3.64,7.21,3.83,11.91,9.11,11.85,6.40,6.52,10.43,4.23,1.00
3.82,8.28,5.92,6.53,3.59,6.58,4.79,9.67,4.36,4.13,4.17,6.70,4.12,11.41,4.85,3.89,4.57,4.40,4.55,6.35,0.00
3.91,4.37,5.98,9.33,3.94,12.57,3.41,7.97,12.85,4.90,10.08,9.34,3.91,11.85,5.98,8.87,4.53,6.13,11.17,4.16,1.00
4.02,11.39,8.11,4.87,4.01,11.85,3.91,8.16,4.04,3.90,4.03,7.33,4.22,10.13,5.62,4.87,4.51,5.34,10.56,4.17,1.00
3.82,7.96,6.96,9.62,3.76,11.43,4.07,7.95,4.40,5.04,4.70,9.43,4.29,13.09,4.46,4.35,4.71,5.82,9.06,4.09,0.00
5.52,7.43,4.66,4.64,4.00,10.82,3.44,8.58,4.07,3.84,11.68,6.73,3.75,11.96,7.02,3.73,4.50,5.81,10.98,4.31,0.00
6.97,4.11,6.02,11.69,7.02,12.09,3.62,8.15,12.90,3.82,3.72,6.93,4.45,11.46,7.07,6.35,4.72,4.65,10.63,8.15,0.00
3.79,9.67,8.92,10.98,3.85,12.43,3.48,8.71,4.81,9.21,3.57,8.40,4.09,11.81,4.27,3.36,5.42,4.97,10.44,3.97,1.00
3.80,4.03,5.70,9.60,5.18,11.94,3.61,7.21,11.14,3.67,3.27,8.54,4.06,11.38,6.21,8.07,4.25,6.79,10.15,3.95,1.00
3.95,4.01,8.75,11.50,3.81,9.82,3.62,9.83,7.05,3.86,9.94,7.50,4.38,11.19,4.62,8.76,4.42,11.40,10.72,4.90,0.00
3.86,10.56,7.22,5.37,3.77,6.78,3.42,9.63,4.31,5.86,4.12,6.52,4.11,12.41,4.44,3.33,4.62,4.63,10.26,3.99,0.00
3.72,8.87,5.40,6.27,3.98,12.93,3.47,8.73,5.05,4.13,4.13,10.24,4.11,11.96,4.42,4.07,4.62,5.07,10.89,4.28,1.00
4.04,3.89,6.80,11.31,10.02,12.91,4.25,4.82,7.26,9.33,4.35,8.48,3.91,11.00,4.15,9.91,5.34,4.65,11.10,8.25,1.00
3.94,3.90,8.33,12.36,3.75,13.51,6.17,8.59,6.17,3.81,3.97,8.69,4.25,11.72,4.75,8.58,8.36,4.41,10.65,4.15,0.00
4.01,4.04,5.07,10.88,8.75,12.22,5.10,5.51,7.60,3.83,6.54,9.45,3.98,12.28,4.64,5.24,4.89,5.63,10.38,4.16,1.00
3.92,10.12,9.00,9.29,4.94,13.05,3.44,8.63,9.01,3.70,3.57,7.55,4.03,10.26,4.50,10.37,4.64,7.45,10.66,5.05,1.00
3.90,7.78,8.66,10.15,9.26,13.38,3.47,4.85,8.32,3.67,4.20,9.27,4.03,12.12,4.19,8.46,7.23,8.30,4.78,4.07,1.00
3.93,4.29,8.30,12.88,4.06,5.26,3.92,7.57,5.90,4.11,6.22,8.09,9.13,10.70,4.65,7.19,4.08,11.30,10.31,4.83,0.00
3.79,4.00,5.66,11.79,8.98,13.15,3.65,5.41,10.46,3.65,4.06,7.54,4.41,10.18,4.64,11.35,4.35,4.36,11.07,4.22,1.00
4.15,3.97,6.43,8.26,3.96,13.60,3.71,8.68,6.62,3.49,3.44,6.82,3.85,10.13,4.59,9.70,4.76,6.84,11.04,10.86,1.00
3.96,4.65,6.20,11.26,3.58,13.26,3.71,10.68,7.40,3.92,3.84,7.36,4.74,12.53,4.65,8.46,4.57,10.37,10.27,3.92,0.00
4.87,7.20,6.13,12.99,4.45,11.21,3.46,7.20,7.17,3.92,4.47,9.15,12.52,11.46,4.32,3.88,4.80,10.49,11.54,4.13,0.00
4.07,4.32,7.99,9.04,4.07,12.00,3.78,5.21,8.46,3.89,7.43,10.31,4.30,11.53,4.09,3.52,4.51,6.86,11.29,5.59,1.00
4.89,6.51,6.63,9.15,4.56,9.97,3.72,7.72,13.10,3.72,3.98,7.95,6.14,11.45,4.54,9.40,5.71,4.63,9.74,10.42,0.00
3.74,7.23,6.95,10.78,7.82,13.23,3.42,8.07,11.71,3.61,3.98,8.45,4.10,12.41,4.27,11.12,4.44,4.12,11.53,4.16,1.00
11.15,6.91,8.30,11.77,3.86,10.27,3.25,10.29,7.88,3.68,11.38,8.20,4.50,12.97,6.39,3.35,4.55,6.54,9.69,5.38,0.00
6.56,10.45,6.60,11.06,3.79,12.06,4.01,8.53,9.74,3.86,6.67,5.72,6.75,11.12,8.96,3.28,5.96,5.57,11.11,4.30,0.00
4.04,3.97,7.02,5.01,4.03,9.11,4.15,7.56,4.37,4.01,9.79,4.82,4.09,10.58,5.04,3.66,4.51,4.74,4.21,3.95,0.00
3.75,3.91,6.85,10.70,3.82,12.58,3.54,4.68,4.46,3.64,3.88,7.31,4.11,3.62,4.55,8.59,4.23,5.26,10.54,4.14,1.00
4.05,3.98,6.28,5.22,4.70,6.60,3.38,8.38,4.67,10.78,11.37,7.62,4.16,7.40,10.73,8.46,4.75,4.83,7.42,7.82,1.00
4.08,4.17,6.61,7.24,8.81,12.23,4.56,4.85,6.29,3.75,3.71,6.98,4.39,10.23,4.56,5.48,4.62,4.92,10.29,5.08,1.00
3.93,3.93,7.42,4.53,3.95,7.70,3.49,5.19,5.43,10.47,8.05,5.89,3.95,3.89,9.11,9.07,7.32,6.65,10.00,4.04,1.00
4.24,4.35,4.78,4.42,4.45,9.10,3.72,8.70,4.54,9.46,10.16,4.35,4.09,10.31,7.28,3.74,4.95,4.63,4.62,4.41,0.00
4.04,3.99,6.86,10.89,4.49,12.71,3.58,5.16,7.27,3.93,4.26,6.04,4.34,5.42,7.54,3.68,4.83,6.55,8.77,4.07,1.00
3.91,4.14,7.53,10.26,8.20,10.56,3.79,5.07,8.49,3.87,4.31,6.62,3.96,11.19,4.45,7.08,4.67,4.66,9.68,4.22,1.00
4.31,3.88,6.10,10.86,8.63,9.54,6.44,8.07,4.61,7.21,6.97,5.96,3.96,11.48,9.27,8.99,4.68,4.62,9.85,4.08,0.00
9.59,4.17,9.97,9.91,9.64,12.80,3.48,7.63,9.03,3.78,5.80,7.42,4.05,11.82,5.29,8.85,4.97,7.08,4.12,4.21,1.00
9.52,3.90,6.95,10.87,3.84,9.53,3.37,7.93,8.65,3.69,3.79,6.79,11.74,12.19,4.12,3.81,7.22,14.02,10.80,9.49,0.00
