10103_at,1123_at,117177_at,1846_at,23283_at,23362_at,2731_at,56952_at,79633_at,79772_at,label
6.54,9.12,7.63,5.16,8.49,4.68,5.61,5.64,4.33,6.21,0.00
5.89,5.71,7.24,7.38,7.97,5.40,4.83,4.63,4.32,9.59,0.00
6.36,5.38,7.32,4.60,8.40,7.37,4.56,4.31,4.08,4.95,0.00
11.24,6.18,7.02,8.26,7.99,8.34,4.74,9.25,4.12,9.51,1.00
11.36,8.36,6.51,10.29,7.81,7.74,4.36,8.95,5.82,5.08,1.00
10.83,9.01,6.71,11.33,9.34,7.59,5.97,8.64,4.72,6.14,1.00
5.86,6.18,6.64,4.10,8.29,4.43,5.32,4.38,3.91,4.90,1.00
8.76,9.05,6.65,10.72,7.95,9.78,5.20,8.80,4.39,9.30,0.00
5.99,5.43,6.93,4.46,8.38,4.48,4.30,3.98,3.92,6.20,0.00
5.69,7.88,7.05,4.74,9.46,9.21,5.70,4.18,5.67,5.11,0.00
6.39,6.90,7.58,6.05,8.31,7.07,9.47,9.54,4.10,5.20,1.00
5.04,9.87,6.36,7.29,8.25,7.07,6.67,10.42,5.52,8.37,0.00
6.21,8.94,5.31,10.55,7.92,9.13,4.97,8.81,4.08,5.59,0.00
12.23,5.48,6.11,7.76,8.07,6.34,9.90,4.30,3.97,4.38,1.00
12.18,5.25,6.11,8.04,7.75,8.58,5.42,3.82,3.92,8.70,1.00
6.31,7.46,4.62,11.90,8.14,8.61,7.94,4.27,4.15,7.66,0.00
5.35,9.53,6.97,4.26,6.75,6.24,8.04,4.37,5.08,9.43,0.00
11.42,5.90,5.71,8.79,7.74,7.03,4.17,5.43,5.60,6.52,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.44,10.43,6.50,10.55,7.71,9.65,4.61,10.41,3.96,8.88,0.00
5.47,5.17,6.23,4.16,7.76,6.33,6.15,4.52,3.87,8.86,1.00
5.40,10.77,4.92,5.29,8.73,7.76,5.04,4.20,4.02,6.16,0.00
11.49,6.65,7.27,11.60,7.76,5.69,7.27,9.70,4.12,4.50,1.00
5.85,8.72,5.91,6.46,8.58,9.71,7.03,10.54,7.92,6.91,0.00
6.89,8.23,5.45,4.86,8.03,9.37,5.05,9.24,8.74,5.85,1.00
6.79,7.98,4.91,11.23,9.15,8.49,8.15,4.49,3.51,5.93,0.00
5.68,6.82,4.66,11.37,8.37,6.72,6.11,3.85,3.83,7.90,0.00
5.76,9.95,4.68,10.84,7.74,9.15,7.99,4.98,5.29,7.28,0.00
5.58,7.36,5.17,10.62,8.73,5.55,6.09,3.98,3.97,7.94,0.00
9.44,9.15,5.42,9.80,7.87,9.72,4.64,9.56,7.12,7.51,1.00
5.07,6.80,7.16,5.33,8.53,4.77,10.81,6.90,6.65,9.41,1.00
5.24,8.12,6.42,7.31,8.19,8.08,4.66,8.15,7.49,5.34,0.00
11.06,5.29,7.62,6.51,8.47,8.39,4.74,10.09,6.06,7.83,1.00
9.39,7.86,7.28,10.48,7.15,7.96,4.67,8.52,3.94,9.18,0.00
5.94,4.90,5.72,4.22,8.48,4.62,4.71,4.07,4.11,4.40,1.00
5.88,5.37,6.68,4.50,8.32,4.60,4.49,3.76,3.95,4.43,1.00
5.50,8.65,6.34,5.60,7.20,7.49,8.31,4.82,4.27,8.50,0.00
5.54,9.36,4.51,7.21,8.09,8.63,4.46,9.20,6.45,6.23,0.00
11.33,8.04,7.05,9.30,8.55,6.34,4.49,7.21,3.76,8.03,1.00
9.13,9.87,7.10,7.51,8.00,6.31,4.21,9.05,3.72,5.13,0.00
7.44,9.42,6.50,9.70,7.74,6.66,5.16,10.25,3.93,4.24,1.00
7.00,10.50,7.59,8.94,8.87,7.43,4.47,9.89,4.31,7.34,0.00
10.83,6.57,7.26,7.95,6.87,7.77,4.11,3.79,3.84,4.87,0.00
10.67,8.10,6.41,8.71,8.39,7.93,5.30,9.71,4.49,8.00,0.00
11.29,6.75,6.38,10.64,8.24,7.67,6.13,9.89,7.97,6.65,0.00
5.41,10.17,7.69,4.47,7.80,7.94,9.22,10.63,7.74,4.93,0.00
6.11,9.22,5.32,8.79,8.52,6.48,5.29,9.60,5.82,4.37,0.00
10.74,5.48,6.89,6.84,7.94,7.91,5.28,9.41,3.84,5.58,1.00
12.67,8.21,6.81,7.97,7.57,4.54,5.51,10.40,6.57,8.15,1.00
4.37,10.43,5.96,4.70,6.53,4.39,6.11,9.52,8.96,8.62,1.00
9.85,6.44,6.91,5.04,8.71,7.28,4.52,4.26,3.70,4.55,1.00
5.94,8.48,9.32,4.74,8.72,7.48,6.94,4.22,3.89,5.60,0.00
4.54,11.11,6.15,4.34,8.32,8.39,10.01,11.89,6.32,5.94,1.00
9.27,8.40,7.57,10.03,8.26,7.17,9.22,10.52,5.18,8.53,1.00
6.13,7.87,5.99,8.25,7.62,9.42,7.11,8.62,7.16,7.78,0.00
6.14,8.64,6.35,9.37,9.04,9.89,5.31,8.63,5.75,9.49,0.00
6.37,8.30,4.86,10.73,8.19,6.54,5.94,4.35,4.07,6.89,0.00
5.69,6.69,7.57,7.53,8.12,6.65,5.12,4.22,4.66,10.13,1.00
5.32,7.82,4.56,12.16,7.98,6.87,9.15,4.07,3.77,8.60,0.00
6.00,9.01,4.94,12.14,8.15,8.10,7.47,3.84,3.71,7.45,0.00
5.08,7.67,4.19,11.40,8.92,6.54,5.95,4.07,4.85,7.73,1.00
5.84,9.43,5.21,10.88,8.15,10.14,5.45,9.49,5.11,8.78,1.00
11.24,5.34,6.90,11.78,8.72,4.61,6.86,3.56,3.84,5.00,0.00
