100289098_at,10365_at,117177_at,134265_at,1820_at,221895_at,25805_at,25937_at,2669_at,2887_at,3887_at,390916_at,401233_at,5349_at,54947_at,5728_at,81618_at,83742_at,9241_at,9569_at,label
8.76,7.03,4.81,5.28,5.56,8.57,11.99,9.16,8.29,11.05,4.94,10.20,3.36,5.20,6.23,4.79,9.26,4.49,6.49,9.77,0.00
7.64,5.65,7.04,6.15,5.49,4.60,10.94,10.58,9.18,10.55,8.05,10.10,3.28,4.95,4.43,8.69,9.43,6.24,3.40,8.87,0.00
8.97,6.89,6.79,6.78,5.82,6.79,9.92,8.15,8.62,8.84,10.27,10.83,3.05,4.71,7.65,8.79,8.15,7.48,4.05,9.24,0.00
8.06,9.50,7.83,5.18,9.40,7.00,10.04,6.78,6.29,8.66,4.92,8.43,3.32,5.39,6.04,7.30,9.43,5.32,3.45,9.41,1.00
7.87,8.35,9.64,4.02,8.07,7.31,3.76,4.50,4.08,4.88,4.51,10.74,3.24,5.59,4.23,9.76,8.20,5.12,3.26,7.40,0.00
5.65,10.33,7.21,5.29,6.18,6.50,8.28,8.21,7.89,4.42,4.64,9.21,5.00,4.60,5.08,9.52,8.36,7.79,3.71,8.87,1.00
9.24,7.74,7.90,4.02,7.22,7.20,6.82,4.14,5.94,6.31,4.27,8.57,3.72,4.66,5.24,10.24,9.33,8.13,4.12,9.23,1.00
7.79,9.81,7.78,3.88,8.44,4.28,10.40,4.79,6.02,4.53,4.92,10.61,3.58,4.87,4.50,9.87,9.59,7.13,3.26,7.71,1.00
7.75,6.00,7.49,4.21,8.17,4.55,5.69,7.34,4.17,5.53,5.33,10.12,6.37,5.09,4.30,9.22,8.71,7.07,3.40,7.96,1.00
6.81,9.04,7.05,3.92,9.43,6.53,9.03,7.12,4.56,5.16,4.71,10.50,3.56,5.07,4.65,9.81,8.45,7.54,8.14,7.08,1.00
6.39,9.11,6.56,3.95,4.79,4.90,10.20,9.17,5.42,5.68,4.90,10.78,3.08,9.41,5.58,9.63,9.62,8.61,4.97,9.39,1.00
8.31,7.00,6.20,4.77,6.83,4.24,5.65,6.11,5.94,9.97,4.62,11.84,5.15,4.88,8.48,9.73,9.80,8.94,5.05,8.31,1.00
8.30,5.73,6.63,4.14,6.58,5.52,4.42,5.93,4.09,7.93,4.59,9.90,3.26,5.19,9.45,10.69,9.61,7.55,6.87,5.27,1.00
9.50,12.32,6.68,4.35,8.64,5.72,9.61,4.28,3.85,5.09,5.20,10.54,4.08,5.56,4.49,9.57,11.11,5.48,3.38,6.31,1.00
9.90,6.20,5.57,5.21,4.23,8.39,9.54,8.87,4.51,8.85,4.86,11.21,5.06,5.76,5.89,8.39,10.28,6.77,5.85,9.12,0.00
7.14,6.93,7.57,6.17,4.50,4.50,9.60,7.73,4.59,4.46,6.10,9.35,3.55,12.38,6.96,8.65,8.86,7.16,3.71,9.39,0.00
8.50,7.70,7.91,4.00,7.50,4.33,7.90,4.14,4.28,7.38,4.79,10.16,4.06,5.32,4.36,8.41,11.88,7.04,3.61,8.04,1.00
8.00,8.97,8.11,3.88,6.55,8.65,8.65,4.80,6.55,7.01,6.48,10.84,4.82,5.34,6.73,10.52,13.01,7.92,3.58,7.91,1.00
9.32,11.53,7.86,3.89,7.33,7.83,7.46,4.13,4.23,8.53,4.57,10.71,7.48,5.58,4.41,9.88,11.87,6.09,3.61,5.75,1.00
9.05,9.20,7.41,4.21,6.98,7.02,4.10,4.65,6.83,5.35,4.67,10.57,5.18,5.42,7.14,9.74,10.87,6.98,3.72,6.73,1.00
7.14,6.32,6.76,5.35,4.74,5.33,7.08,9.39,6.49,9.62,5.16,9.63,3.62,11.08,8.97,5.78,7.78,10.08,3.71,9.43,0.00
8.57,7.82,5.83,4.11,6.40,8.48,9.09,4.93,8.82,7.63,5.18,9.20,3.11,5.01,8.67,8.79,10.53,8.95,3.41,9.25,1.00
6.86,5.05,5.91,5.17,5.69,8.54,4.63,5.37,4.32,9.14,4.61,11.30,3.78,6.01,7.06,9.49,7.00,8.38,3.53,6.04,0.00
7.44,6.49,5.30,5.94,5.54,6.33,8.02,8.92,6.56,9.15,4.71,9.69,3.39,4.59,6.28,7.44,12.67,6.86,4.62,10.23,1.00
