10365_at,11343_at,117177_at,1278_at,150381_at,150967_at,1602_at,2213_at,221895_at,23220_at,2887_at,3887_at,390916_at,401233_at,4921_at,5349_at,54947_at,55026_at,6275_at,9569_at,label
9.56,10.09,5.00,4.02,8.36,5.47,3.73,4.35,4.99,5.33,9.15,5.63,10.19,7.25,4.89,5.68,4.54,4.50,7.28,9.05,0.00
6.70,9.27,7.82,5.91,10.89,6.36,10.07,3.98,8.36,4.56,7.74,4.57,11.23,5.14,4.72,5.43,4.41,4.70,8.05,9.06,0.00
7.03,11.07,6.36,3.93,11.31,6.20,3.50,3.98,7.63,5.04,8.31,4.99,10.31,3.26,5.60,5.01,6.23,3.60,10.30,9.50,0.00
6.46,10.20,7.67,5.62,10.80,5.80,3.83,4.04,6.87,9.38,7.69,4.99,10.88,6.42,4.74,6.44,6.40,4.01,9.66,8.16,0.00
6.60,8.84,6.18,4.07,3.80,7.42,3.69,3.70,7.49,8.73,6.51,11.08,9.74,3.95,5.72,5.49,8.10,3.60,7.72,8.48,1.00
7.55,9.33,4.58,5.97,8.38,5.01,3.59,4.49,6.24,9.54,7.75,11.67,12.03,5.44,5.23,5.12,4.69,3.62,11.70,9.28,0.00
10.27,10.43,4.68,4.11,8.04,6.16,3.67,3.87,7.08,6.52,8.44,6.38,10.81,3.62,4.67,6.05,7.67,4.37,10.89,9.07,1.00
10.12,9.67,7.04,4.07,7.90,7.44,3.74,4.11,5.43,9.74,5.99,5.73,11.60,5.81,5.19,5.12,6.74,3.70,12.19,9.99,1.00
6.62,10.84,5.79,4.03,9.42,5.08,3.66,3.97,7.90,8.19,9.49,10.36,9.75,3.81,5.20,7.12,6.39,5.74,6.73,9.64,0.00
6.64,7.84,7.13,3.99,8.39,5.24,3.82,4.26,6.59,5.61,6.02,6.66,10.39,6.32,5.10,10.13,7.58,3.69,7.71,7.42,0.00
