1525_at,154796_at,157285_at,163081_at,29968_at,3936_at,4316_at,4998_at,5243_at,5746_at,label
7.32,7.57,9.30,8.15,10.18,5.80,5.89,6.23,3.77,4.33,0.00
8.16,7.94,10.09,6.90,10.91,7.89,12.78,6.06,3.90,4.24,0.00
7.92,6.81,10.22,7.89,4.65,7.01,4.18,7.33,3.91,4.62,0.00
7.94,10.93,9.20,7.70,11.20,9.77,4.08,6.91,3.85,4.39,1.00
5.72,7.51,9.32,8.32,10.96,12.88,4.15,8.07,4.03,4.64,1.00
4.70,9.20,9.22,8.75,9.62,10.66,4.29,9.02,3.73,4.37,1.00
7.67,6.38,8.18,8.53,10.02,5.26,4.04,7.53,4.69,4.09,1.00
4.69,5.81,6.98,10.30,10.02,8.83,4.33,7.06,3.77,4.20,1.00
6.68,7.95,8.05,7.56,9.95,9.48,4.11,7.46,4.06,4.49,1.00
4.95,9.53,5.00,8.33,12.61,10.80,4.18,8.98,4.11,4.22,1.00
9.81,6.13,8.71,7.06,7.24,4.79,3.95,7.40,3.83,3.99,1.00
10.12,9.78,10.20,9.40,9.97,10.06,4.99,7.90,3.81,4.34,1.00
5.48,11.64,8.50,8.06,11.10,6.44,4.03,6.26,4.21,4.31,0.00
7.59,8.15,6.05,7.38,11.87,5.02,3.97,6.15,3.96,4.54,1.00
7.15,6.81,9.40,7.93,10.82,10.65,7.80,6.65,3.94,4.08,1.00
7.33,7.34,8.28,6.94,9.63,11.56,5.65,6.10,3.88,7.52,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.12,7.03,8.36,7.21,10.31,5.65,3.80,7.27,9.62,5.36,0.00
4.30,7.28,9.99,8.19,10.80,13.35,4.07,8.89,3.94,4.65,1.00
10.13,7.23,10.00,7.07,8.69,4.69,7.56,7.43,3.92,4.35,0.00
7.16,8.88,3.77,8.33,11.39,6.46,3.78,8.91,3.74,3.88,1.00
5.27,10.05,9.24,7.36,9.65,8.69,4.48,5.99,8.06,4.27,0.00
7.51,11.00,8.83,7.72,10.66,6.69,3.92,7.60,4.42,7.56,0.00
6.69,10.17,8.55,7.05,10.93,5.30,4.11,8.00,4.16,4.20,0.00
5.30,11.64,10.14,7.47,9.51,6.43,4.40,4.86,5.69,4.11,0.00
5.00,7.52,5.21,7.85,12.56,10.60,4.03,6.43,9.24,4.09,1.00
5.47,8.74,6.75,7.76,10.03,6.87,3.94,7.07,9.87,4.65,0.00
7.79,6.22,9.36,7.66,11.39,5.58,4.18,8.48,3.73,4.54,1.00
8.97,8.14,6.55,8.83,12.20,5.01,4.14,7.96,4.43,4.67,1.00
9.15,11.36,9.10,8.45,10.51,5.18,10.50,6.46,12.21,9.32,0.00
8.34,9.31,9.30,8.56,10.99,8.06,3.95,7.79,3.95,8.54,0.00
7.83,7.52,9.74,9.38,11.59,11.76,10.20,4.78,3.81,4.48,0.00
5.08,7.72,10.60,6.39,11.70,13.09,4.55,10.27,4.14,4.39,1.00
4.31,6.65,10.94,5.96,9.76,12.99,4.57,8.95,4.16,4.44,1.00
5.68,7.74,9.56,8.13,10.19,12.92,4.55,9.19,4.09,4.74,1.00
4.57,7.07,7.96,7.11,10.31,11.24,4.70,8.51,5.41,4.14,1.00
7.32,7.47,8.62,6.51,9.86,4.70,14.05,7.56,9.34,4.06,0.00
7.40,5.98,5.36,7.40,11.08,11.68,4.36,6.32,4.18,4.15,1.00
7.28,6.68,10.63,9.12,10.88,4.77,3.98,7.56,3.68,4.32,0.00
9.48,9.42,11.10,9.04,10.61,5.15,5.16,7.42,4.65,4.32,0.00
8.77,8.24,9.27,4.22,13.12,5.36,3.80,7.33,3.95,4.18,1.00
7.70,9.14,8.68,6.72,4.37,6.04,4.35,7.86,4.06,4.10,0.00
8.08,7.50,9.71,8.34,8.35,6.44,4.45,6.24,4.13,4.26,0.00
9.07,9.48,9.71,7.92,10.10,5.80,13.22,7.78,9.14,4.11,0.00
7.13,7.77,5.29,7.96,11.67,6.03,4.16,8.76,4.12,4.48,1.00
8.66,6.62,10.02,3.94,10.82,10.39,9.22,8.04,3.85,7.26,1.00
9.30,8.13,10.08,7.89,11.78,5.77,5.97,7.55,4.76,4.10,1.00
9.63,7.59,5.10,8.25,9.24,4.61,5.16,7.47,3.95,4.38,1.00
8.18,7.33,9.49,3.90,9.93,6.65,4.26,7.08,3.73,8.71,1.00
7.90,5.77,7.06,7.95,11.00,8.08,13.89,6.96,3.94,4.16,0.00
4.42,8.37,9.31,9.16,8.75,10.13,4.40,8.23,6.39,4.32,0.00
7.85,9.64,5.76,8.10,11.28,5.32,4.35,7.51,4.08,4.13,1.00
4.42,7.72,8.51,7.46,10.87,9.90,4.10,8.01,4.01,4.24,1.00
4.55,6.16,9.17,8.12,11.51,12.21,4.17,9.09,4.50,4.66,1.00
5.77,10.71,8.94,7.57,10.62,5.85,3.84,7.49,3.85,4.16,0.00
6.80,9.91,10.23,8.18,5.65,5.95,4.15,5.09,3.79,4.16,0.00
6.86,5.55,6.33,7.84,10.42,10.70,4.21,8.32,9.29,9.67,1.00
7.75,9.37,8.94,7.35,11.71,5.77,4.47,5.41,9.66,4.15,0.00
7.75,8.52,9.43,7.90,10.80,5.72,5.41,6.22,7.45,4.93,0.00
4.49,9.01,8.98,7.95,8.40,4.77,4.07,6.46,5.02,3.98,0.00
4.25,10.58,9.38,7.39,9.79,5.41,5.28,6.96,4.06,4.11,0.00
6.49,8.03,9.73,7.99,4.43,7.28,4.25,6.55,3.69,4.48,0.00
